,BLKSPLITID,SPLIT,SPLIT_IDX,HH19,ADDPT,BLK_ACRES,BLK_HH19,BLK_ADDPT,PCT_ACRES,PCT_HH19
9110,490111254111021_2,1,2,0.0,0.0,222.38144795389945,1312.0,999.0,0.27072687325947287,0.0
9111,490111254111021_3,1,3,1312.0,999.0,222.38144795389945,1312.0,999.0,0.7208576668188388,1.0
9112,490111262061003_0,0,0,1.0,1.0,88.517898076992,1.0,1.0,1.0,1.0
9113,490111253074046_0,0,0,51.0,26.0,159.305438614845,51.0,26.0,1.0,1.0
9114,490111264052019_0,0,0,13.0,8.0,3.72807303327449,13.0,8.0,1.0,1.0
9115,490111263041008_1,1,1,0.0,0.0,136.07915897099383,0.0,0.0,0.06858394284579762,0.06858394284579762
9116,490111263041008_2,1,2,0.0,0.0,136.07915897099383,0.0,0.0,0.9314160571542025,0.9314160571542025
9117,490111262052022_0,0,0,0.0,0.0,1.07996843741288,0.0,0.0,1.0,1.0
9118,490111269025002_0,0,0,237.0,86.0,65.4491436397589,237.0,86.0,1.0,1.0
9119,490111255031009_0,0,0,100.0,56.0,15.1350144660346,100.0,56.0,1.0,1.0
9120,490111254132025_0,0,0,32.0,16.0,6.94327384296085,32.0,16.0,1.0,1.0
9121,490111260011015_0,0,0,162.0,4.0,11.0853796347392,162.0,4.0,1.0,1.0
9122,490111261082020_0,0,0,20.0,10.0,27.6450480019338,20.0,10.0,1.0,1.0
9123,490111268023013_0,0,0,8.0,4.0,2.11109497912914,8.0,4.0,1.0,1.0
9124,490111263041031_0,0,0,0.0,0.0,5.95092265587059,0.0,0.0,1.0,1.0
9125,490111261012028_0,0,0,42.0,21.0,6.80154248776616,42.0,21.0,1.0,1.0
9126,490111259064000_0,0,0,116.0,55.0,13.8596962899276,116.0,55.0,1.0,1.0
9127,490111258041010_0,0,0,21.0,15.0,34.6118949398278,21.0,15.0,1.0,1.0
9128,490111253062026_0,0,0,17.0,10.0,2.54302543555433,17.0,10.0,1.0,1.0
9129,490111264021014_0,0,0,56.0,34.0,20.0014463393149,56.0,34.0,1.0,1.0
9130,490111267001003_0,0,0,31.0,16.0,3.31639553031135,31.0,16.0,1.0,1.0
9131,490111269016011_0,0,0,38.0,19.0,5.70432260700093,38.0,19.0,1.0,1.0
9132,490111267001008_0,0,0,0.0,0.0,1.65058042020101,0.0,0.0,1.0,1.0
9133,490111255023011_1,1,1,0.0,0.0,7.68134703615866,0.0,0.0,0.16197171696215518,0.16197171696215518
9134,490111255023011_2,1,2,0.0,0.0,7.68134703615866,0.0,0.0,0.8380282830378448,0.8380282830378448
9135,490111261062018_0,0,0,0.0,0.0,11.907537963564,0.0,0.0,1.0,1.0
9136,490111262052000_0,0,0,13.0,7.0,6.43750271108986,13.0,7.0,1.0,1.0
9137,490111258102013_0,0,0,0.0,0.0,23.4021323476894,0.0,0.0,1.0,1.0
9138,490111269021014_0,0,0,8.0,4.0,1.81769812572906,8.0,4.0,1.0,1.0
9139,490111270033047_0,0,0,12.0,9.0,4.85356458650229,12.0,9.0,1.0,1.0
9140,490111263043025_0,0,0,65.0,42.0,6.7280605500254,65.0,42.0,1.0,1.0
9141,490111262051012_0,0,0,70.0,38.0,21.5675793209368,70.0,38.0,1.0,1.0
9142,490111253042008_0,0,0,24.0,12.0,3.17674173025093,24.0,12.0,1.0,1.0
9143,490111261011011_0,0,0,5.0,1.0,22.6105318369901,5.0,1.0,1.0,1.0
9144,490111264052007_0,0,0,212.0,125.0,66.1775865397086,212.0,125.0,1.0,1.0
9145,490111270022006_1,1,1,7.0,7.0,36.903840262503536,210.0,169.0,0.08550565846972029,0.03333333333333333
9146,490111270022006_2,1,2,203.0,162.0,36.903840262503536,210.0,169.0,0.9144943415302798,0.9666666666666667
9147,490111262062038_0,0,0,0.0,0.0,948.32008950131,0.0,0.0,1.0,1.0
9148,490111259081024_0,0,0,0.0,0.0,1.49089926552265,0.0,0.0,1.0,1.0
9149,490111255012011_0,0,0,70.0,35.0,12.8539778603809,70.0,35.0,1.0,1.0
9150,490111260021000_0,0,0,0.0,0.0,22.7879987632092,0.0,0.0,1.0,1.0
9151,490111253074006_0,0,0,96.0,66.0,63.9023250111357,96.0,66.0,1.0,1.0
9152,490111254132003_0,0,0,111.0,58.0,47.2456045076926,111.0,58.0,1.0,1.0
9153,490111264041019_0,0,0,27.0,21.0,7.49398493591072,27.0,21.0,1.0,1.0
9154,490111270024060_0,0,0,0.0,0.0,37.077271199092,0.0,0.0,1.0,1.0
9155,490111265001010_0,0,0,18.0,9.0,3.10339070429471,18.0,9.0,1.0,1.0
9156,490111257012001_0,0,0,0.0,0.0,7.4628351850612,0.0,0.0,1.0,1.0
9157,490111259071019_0,0,0,104.0,59.0,113.999975181141,104.0,59.0,1.0,1.0
9158,490111254082001_0,0,0,26.0,17.0,66.7066273192654,26.0,17.0,1.0,1.0
9159,490111253071017_0,0,0,24.0,12.0,3.49829693677397,24.0,12.0,1.0,1.0
9160,490111262032004_0,0,0,25.0,17.0,14.9356228245794,25.0,17.0,1.0,1.0
9161,490111258051018_0,0,0,0.0,0.0,11.9418011373245,0.0,0.0,1.0,1.0
9162,490111253013027_0,0,0,48.0,24.0,18.710098035976,48.0,24.0,1.0,1.0
9163,490111260023040_0,0,0,87.0,68.0,53.718770907596,87.0,68.0,1.0,1.0
9164,490111253014017_0,0,0,34.0,17.0,17.3664226713059,34.0,17.0,1.0,1.0
9165,490111261081000_0,0,0,202.0,101.0,104.273769270784,202.0,101.0,1.0,1.0
9166,490111262041011_0,0,0,0.0,0.0,1.09699745725491,0.0,0.0,1.0,1.0
9167,490111258071000_1,1,1,0.0,0.0,13.6648815425967,15.0,15.0,0.7576283194916278,0.0
9168,490111258071000_2,1,2,15.0,15.0,13.6648815425967,15.0,15.0,0.24237168050837224,1.0
9169,490111261081020_1,1,1,0.0,0.0,98.664293481552,0.0,0.0,0.153625088876278,0.153625088876278
9170,490111261081020_2,1,2,0.0,0.0,98.664293481552,0.0,0.0,0.45163664999936676,0.45163664999936676
9171,490111261081020_3,1,3,0.0,0.0,98.664293481552,0.0,0.0,0.39473826112435534,0.39473826112435534
9172,490111268013004_0,0,0,168.0,105.0,62.1061104029296,168.0,105.0,1.0,1.0
9173,490111269023000_0,0,0,53.0,27.0,18.5252500352982,53.0,27.0,1.0,1.0
9174,490111258013009_0,0,0,0.0,0.0,0.507279531885556,0.0,0.0,1.0,1.0
9175,490111261013016_0,0,0,46.0,23.0,8.38721856087437,46.0,23.0,1.0,1.0
9176,490111264062015_0,0,0,70.0,35.0,14.3114842240108,70.0,35.0,1.0,1.0
9177,490111254083017_0,0,0,54.0,27.0,12.5031163602982,54.0,27.0,1.0,1.0
9178,490111262041029_1,1,1,18.0,10.0,27.99802723171323,18.0,10.0,0.8430229095149789,1.0
9179,490111262041029_2,1,2,0.0,0.0,27.99802723171323,18.0,10.0,0.156977090485021,0.0
9180,490111262051005_0,0,0,266.0,172.0,123.884959680443,266.0,172.0,1.0,1.0
9181,490111264062029_0,0,0,55.0,27.0,5.87220914866434,55.0,27.0,1.0,1.0
9182,490111263062041_0,0,0,28.0,16.0,9.87021996909754,28.0,16.0,1.0,1.0
9183,490111263041071_0,0,0,68.0,34.0,8.41369284448053,68.0,34.0,1.0,1.0
9184,490111268022021_0,0,0,10.0,5.0,1.96503553373238,10.0,5.0,1.0,1.0
9185,490111259081005_0,0,0,117.0,70.0,34.4019430801098,117.0,70.0,1.0,1.0
9186,490111263033003_0,0,0,0.0,0.0,317.76220289013,0.0,0.0,1.0,1.0
9187,490111253043015_0,0,0,46.0,23.0,7.53381427581279,46.0,23.0,1.0,1.0
9188,490111254082018_1,1,1,72.0,47.0,216.23993965398103,72.0,47.0,0.7015843315384683,1.0
9189,490111254082018_2,1,2,0.0,0.0,216.23993965398103,72.0,47.0,0.2984156684615316,0.0
9190,490111261053011_0,0,0,85.0,43.0,16.7742193004619,85.0,43.0,1.0,1.0
9191,490111253051016_0,0,0,36.0,18.0,5.29451293018978,36.0,18.0,1.0,1.0
9192,490111269022006_0,0,0,221.0,101.0,16.3259393513779,221.0,101.0,1.0,1.0
9193,490111262042009_0,0,0,21.0,11.0,3.46060418356718,21.0,11.0,1.0,1.0
9194,490111253013016_0,0,0,43.0,25.0,4.38450037056076,43.0,25.0,1.0,1.0
9195,490111263041018_1,1,1,0.0,0.0,35.77598913997624,2.0,2.0,0.04992436160651815,0.0
9196,490111263041018_2,1,2,2.0,2.0,35.77598913997624,2.0,2.0,0.9500756383934817,1.0
9197,490111260021016_0,0,0,14.0,7.0,9.80225191188108,14.0,7.0,1.0,1.0
9198,490111261062000_0,0,0,0.0,0.0,1.32326737771576,0.0,0.0,1.0,1.0
9199,490111262061041_0,0,0,52.0,27.0,51.7966901819507,52.0,27.0,1.0,1.0
9200,490111271001021_0,0,0,18.0,9.0,3.58946097286282,18.0,9.0,1.0,1.0
9201,490111257022000_0,0,0,0.0,0.0,2.30485567935447,0.0,0.0,1.0,1.0
9202,490111260023025_0,0,0,48.0,25.0,9.95913221058469,48.0,25.0,1.0,1.0
9203,490111253011006_0,0,0,27.0,14.0,3.25672807164052,27.0,14.0,1.0,1.0
9204,490111265005022_0,0,0,39.0,22.0,7.64208970735749,39.0,22.0,1.0,1.0
9205,490111271004023_0,0,0,34.0,17.0,4.667552154572,34.0,17.0,1.0,1.0
9206,490111263062007_0,0,0,113.0,104.0,7.80774291367727,113.0,104.0,1.0,1.0
9207,490111251021021_1,1,1,8.0,4.0,20.318695116346998,8.0,4.0,0.8468664289382184,1.0
9208,490111251021021_2,1,2,0.0,0.0,20.318695116346998,8.0,4.0,0.15313357106178171,0.0
9209,490111264062004_0,0,0,67.0,35.0,18.8603204536309,67.0,35.0,1.0,1.0
9210,490111270031017_0,0,0,76.0,49.0,17.7606211936972,76.0,49.0,1.0,1.0
9211,490111253061006_0,0,0,32.0,16.0,7.61851237634788,32.0,16.0,1.0,1.0
9212,490111263041036_1,1,1,1.0,1.0,30.666946991284227,1.0,1.0,0.9275621763079227,1.0
9213,490111263041036_2,1,2,0.0,0.0,30.666946991284227,1.0,1.0,0.07243782369207738,0.0
9214,490111253074015_1,1,1,0.0,0.0,189.8330811331823,180.0,113.0,0.18410375709259988,0.0
9215,490111253074015_2,1,2,0.0,0.0,189.8330811331823,180.0,113.0,0.010737495609129821,0.0
9216,490111253074015_3,1,3,180.0,113.0,189.8330811331823,180.0,113.0,0.8051587472982704,1.0
9217,490111257021001_0,0,0,0.0,0.0,2.80515047417093,0.0,0.0,1.0,1.0
9218,490111270033062_0,0,0,20.0,10.0,3.65806900170531,20.0,10.0,1.0,1.0
9219,490111254151010_0,0,0,44.0,30.0,3.35775406306859,44.0,30.0,1.0,1.0
9220,490111258091009_0,0,0,0.0,0.0,2.28863752020404,0.0,0.0,1.0,1.0
9221,490111266003002_0,0,0,76.0,39.0,9.08415736373589,76.0,39.0,1.0,1.0
9222,490111257013010_0,0,0,4.0,2.0,7.00903584821185,4.0,2.0,1.0,1.0
9223,490111264021011_1,1,1,20.0,10.0,35.0831872901217,20.0,10.0,0.5960956018096312,1.0
9224,490111264021011_2,1,2,0.0,0.0,35.0831872901217,20.0,10.0,0.4039043981903688,0.0
9225,490119800001009_1,1,1,0.0,0.0,12.32433885480661,0.0,0.0,0.8636518080924773,0.8636518080924773
9226,490119800001009_2,1,2,0.0,0.0,12.32433885480661,0.0,0.0,0.13634819190752268,0.13634819190752268
9227,490111255011028_0,0,0,30.0,2.0,7.11663847232122,30.0,2.0,1.0,1.0
9228,490111259051002_1,1,1,327.0,183.0,276.825802413944,410.0,231.0,0.5918287192296622,0.7975609756097561
9229,490111259051002_2,1,2,83.0,48.0,276.825802413944,410.0,231.0,0.4081712807703378,0.20243902439024392
9230,490111262032014_0,0,0,157.0,104.0,35.0369945210145,157.0,104.0,1.0,1.0
9231,490111261012023_0,0,0,36.0,18.0,5.57531168422335,36.0,18.0,1.0,1.0
9232,490111260023019_0,0,0,72.0,36.0,16.429141579552,72.0,36.0,1.0,1.0
9233,490111267002010_0,0,0,34.0,21.0,9.21345267335764,34.0,21.0,1.0,1.0
9234,490111271003001_0,0,0,1.0,1.0,43.2089681300587,1.0,1.0,1.0,1.0
9235,490111270061024_0,0,0,78.0,39.0,21.280638398372,78.0,39.0,1.0,1.0
9236,490111264022028_1,1,1,7.0,6.0,16.29149132663035,7.0,6.0,0.7022162544564496,1.0
9237,490111264022028_2,1,2,0.0,0.0,16.29149132663035,7.0,6.0,0.29778374554355036,0.0
9238,490111258012001_0,0,0,65.0,43.0,8.44465071768222,65.0,43.0,1.0,1.0
9239,490111264052002_0,0,0,44.0,22.0,10.5411688481062,44.0,22.0,1.0,1.0
9240,490111265004015_0,0,0,3.0,2.0,5.57103810221603,3.0,2.0,1.0,1.0
9241,490111270024025_0,0,0,7.0,7.0,19.6552924025623,7.0,7.0,1.0,1.0
9242,490111262062044_1,1,1,0.0,0.0,432.84009206393296,319.0,233.0,0.3045715217586518,0.0
9243,490111262062044_2,1,2,319.0,233.0,432.84009206393296,319.0,233.0,0.6954284782413482,1.0
9244,490111270033058_0,0,0,0.0,0.0,30.3599091002298,0.0,0.0,1.0,1.0
9245,490111262043018_0,0,0,141.0,93.0,14.8272315966318,141.0,93.0,1.0,1.0
9246,490111270031002_1,1,1,48.0,24.0,22.71978253009164,48.0,24.0,0.9181619469409446,1.0
9247,490111270031002_2,1,2,0.0,0.0,22.71978253009164,48.0,24.0,0.08183805305905542,0.0
9248,490111262052006_0,0,0,61.0,38.0,5.00056487551707,61.0,38.0,1.0,1.0
9249,490111258041023_0,0,0,0.0,0.0,1.19958496040297,0.0,0.0,1.0,1.0
9250,490111251041005_0,0,0,120.0,77.0,23.0242295867821,120.0,77.0,1.0,1.0
9251,490111253074040_1,1,1,11.0,6.0,81.1753265820294,87.0,44.0,0.42372768539883204,0.12643678160919541
9252,490111253074040_2,1,2,76.0,38.0,81.1753265820294,87.0,44.0,0.5762723146011679,0.8735632183908046
9253,490111259062016_0,0,0,79.0,51.0,15.5516205312938,79.0,51.0,1.0,1.0
9254,490111254073014_0,0,0,20.0,10.0,4.37827462358503,20.0,10.0,1.0,1.0
9255,490111258051024_0,0,0,0.0,0.0,3.12188907553134,0.0,0.0,1.0,1.0
9256,490111269014007_0,0,0,5.0,5.0,19.3406180399943,5.0,5.0,1.0,1.0
9257,490111254142010_0,0,0,79.0,47.0,12.9929967877326,79.0,47.0,1.0,1.0
9258,490111264052014_0,0,0,102.0,57.0,27.5669530028813,102.0,57.0,1.0,1.0
9259,490111251032019_0,0,0,0.0,0.0,1.2679543339219,0.0,0.0,1.0,1.0
9260,490111255011009_0,0,0,0.0,0.0,4.16535280532992,0.0,0.0,1.0,1.0
9261,490111257011008_0,0,0,0.0,0.0,2.99316422079552,0.0,0.0,1.0,1.0
9262,490111270061003_0,0,0,2.0,2.0,5.0281917553043,2.0,2.0,1.0,1.0
9263,490111253074021_0,0,0,34.0,21.0,4.70544037087933,34.0,21.0,1.0,1.0
9264,490111254082016_1,1,1,2.0,1.0,2273.4808805006032,2.0,1.0,0.0021581615646030974,1.0
9265,490111254082016_2,1,2,0.0,0.0,2273.4808805006032,2.0,1.0,0.06660704034976635,0.0
9266,490111254082016_3,1,3,0.0,0.0,2273.4808805006032,2.0,1.0,0.000562448319529864,0.0
9267,490111254082016_4,1,4,0.0,0.0,2273.4808805006032,2.0,1.0,0.9306723497661007,0.0
9268,490111265004000_0,0,0,80.0,42.0,14.5219639483584,80.0,42.0,1.0,1.0
9269,490111258093018_0,0,0,165.0,88.0,28.0494308069559,165.0,88.0,1.0,1.0
9270,490111258051012_0,0,0,3.0,2.0,16.2709497088515,3.0,2.0,1.0,1.0
9271,490111261014002_0,0,0,36.0,18.0,22.6677879412191,36.0,18.0,1.0,1.0
9272,490111262032022_0,0,0,170.0,43.0,7.70599474348352,170.0,43.0,1.0,1.0
9273,490111254092004_0,0,0,76.0,45.0,18.9275108407811,76.0,45.0,1.0,1.0
9274,490111263063007_0,0,0,46.0,0.0,1.05130423016822,46.0,0.0,1.0,1.0
9275,490111254072005_0,0,0,28.0,14.0,5.31792940447209,28.0,14.0,1.0,1.0
9276,490111263063022_0,0,0,143.0,91.0,18.0028272520163,143.0,91.0,1.0,1.0
9277,490111261072014_0,0,0,15.0,8.0,12.357857327039,15.0,8.0,1.0,1.0
9278,490111271005005_0,0,0,94.0,49.0,20.1013448591597,94.0,49.0,1.0,1.0
9279,490111254082023_1,1,1,281.0,191.0,400.17669450814174,304.0,203.0,0.6976772340544627,0.9243421052631579
9280,490111254082023_2,1,2,22.0,11.0,400.17669450814174,304.0,203.0,0.2974345086334616,0.07236842105263158
9281,490111254082023_3,1,3,1.0,1.0,400.17669450814174,304.0,203.0,0.004888257312075631,0.003289473684210526
9282,490111258072002_0,0,0,0.0,0.0,1.37111787938594,0.0,0.0,1.0,1.0
9283,490111259061043_0,0,0,53.0,10.0,8.02591180791423,53.0,10.0,1.0,1.0
9284,490111270063000_0,0,0,0.0,0.0,9.01955418387666,0.0,0.0,1.0,1.0
9285,490111270033005_0,0,0,0.0,0.0,9.93657764203721,0.0,0.0,1.0,1.0
9286,490111254122013_0,0,0,70.0,40.0,16.8869535758207,70.0,40.0,1.0,1.0
9287,490111271004001_0,0,0,57.0,37.0,26.7886688750545,57.0,37.0,1.0,1.0
9288,490111255023019_0,0,0,6.0,3.0,33.176231179591,6.0,3.0,1.0,1.0
9289,490111258072021_0,0,0,0.0,0.0,24.3121707100015,0.0,0.0,1.0,1.0
9290,490111270033017_0,0,0,0.0,0.0,966.461246574728,0.0,0.0,1.0,1.0
9291,490111253054003_0,0,0,30.0,17.0,4.90668942034011,30.0,17.0,1.0,1.0
9292,490111263062019_0,0,0,34.0,34.0,6.09961731900146,34.0,34.0,1.0,1.0
9293,490111269016015_0,0,0,0.0,0.0,19.9315053219092,0.0,0.0,1.0,1.0
9294,490111251031000_1,1,1,0.0,0.0,410.4291802461596,0.0,0.0,0.8443930331519157,0.8443930331519157
9295,490111251031000_2,1,2,0.0,0.0,410.4291802461596,0.0,0.0,0.15560696684808437,0.15560696684808437
9296,490111263043006_0,0,0,63.0,37.0,10.7656322093323,63.0,37.0,1.0,1.0
9297,490111254082009_1,1,1,0.0,0.0,285.8851704404878,0.0,0.0,0.12185849376251177,0.12185849376251177
9298,490111254082009_2,1,2,0.0,0.0,285.8851704404878,0.0,0.0,0.37724270040563906,0.37724270040563906
9299,490111254082009_3,1,3,0.0,0.0,285.8851704404878,0.0,0.0,0.5008988058318492,0.5008988058318492
9300,490111270021012_0,0,0,108.0,104.0,9.32653953949236,108.0,104.0,1.0,1.0
9301,490111264022010_0,0,0,66.0,42.0,10.1522400236098,66.0,42.0,1.0,1.0
9302,490111264041002_0,0,0,191.0,107.0,100.419481290243,191.0,107.0,1.0,1.0
9303,490111263061004_0,0,0,153.0,104.0,24.6244861732391,153.0,104.0,1.0,1.0
9304,490111254092013_0,0,0,36.0,18.0,6.83679060808942,36.0,18.0,1.0,1.0
9305,490111253012014_0,0,0,105.0,49.0,23.869699612124,105.0,49.0,1.0,1.0
9306,490111261061010_0,0,0,46.0,36.0,22.3348201019839,46.0,36.0,1.0,1.0
9307,490111261081011_0,0,0,171.0,91.0,65.6962692020842,171.0,91.0,1.0,1.0
9308,490111253073022_0,0,0,65.0,42.0,13.1979420500213,65.0,42.0,1.0,1.0
9309,490111254111009_1,1,1,126.0,64.0,207.3484564767358,137.0,71.0,0.7740719090560685,0.9197080291970803
9310,490111254111009_2,1,2,11.0,7.0,207.3484564767358,137.0,71.0,0.22592809094393154,0.08029197080291971
9311,490111263032013_0,0,0,141.0,93.0,29.3192413782825,141.0,93.0,1.0,1.0
9312,490111265002012_0,0,0,40.0,20.0,6.04872892481217,40.0,20.0,1.0,1.0
9313,490111253041010_0,0,0,69.0,35.0,12.820237320168,69.0,35.0,1.0,1.0
9314,490111259071008_0,0,0,74.0,45.0,14.2756046376738,74.0,45.0,1.0,1.0
9315,490111260022023_0,0,0,72.0,48.0,8.84326313322616,72.0,48.0,1.0,1.0
9316,490111259083006_0,0,0,129.0,81.0,35.826965676853,129.0,81.0,1.0,1.0
9317,490111270033021_0,0,0,0.0,0.0,19.2972531137943,0.0,0.0,1.0,1.0
9318,490111255022005_0,0,0,84.0,42.0,11.7015581351007,84.0,42.0,1.0,1.0
9319,490111258044013_0,0,0,14.0,10.0,46.3718498722917,14.0,10.0,1.0,1.0
9320,490111263041002_1,1,1,0.0,0.0,6.34319404461991,0.0,0.0,0.4074758351807299,0.4074758351807299
9321,490111263041002_2,1,2,0.0,0.0,6.34319404461991,0.0,0.0,0.5925241648192701,0.5925241648192701
9322,490111266002013_0,0,0,128.0,65.0,27.7483252427471,128.0,65.0,1.0,1.0
9323,490111258043001_0,0,0,0.0,0.0,7.52036840350767,0.0,0.0,1.0,1.0
9324,490111261062008_0,0,0,3.0,3.0,27.0878307022171,3.0,3.0,1.0,1.0
9325,490111255012017_0,0,0,240.0,145.0,143.714383733092,240.0,145.0,1.0,1.0
9326,490111259052001_0,0,0,164.0,107.0,11.1169058491826,164.0,107.0,1.0,1.0
9327,490111255021014_0,0,0,57.0,28.0,9.45307665778768,57.0,28.0,1.0,1.0
9328,490111263033019_1,1,1,0.0,0.0,15.89191632373065,0.0,0.0,0.7508121574337854,0.7508121574337854
9329,490111263033019_2,1,2,0.0,0.0,15.89191632373065,0.0,0.0,0.24918784256621468,0.24918784256621468
9330,490111263042016_0,0,0,18.0,18.0,1.79831114868045,18.0,18.0,1.0,1.0
9331,490111264051014_0,0,0,41.0,23.0,6.93024886745904,41.0,23.0,1.0,1.0
9332,490111266002003_0,0,0,22.0,11.0,8.16020822265456,22.0,11.0,1.0,1.0
9333,490111270023019_1,1,1,1.0,1.0,11.37377189875925,1.0,1.0,0.7899981801099616,1.0
9334,490111270023019_2,1,2,0.0,0.0,11.37377189875925,1.0,1.0,0.2100018198900384,0.0
9335,490111258041002_0,0,0,0.0,0.0,1.08697164292405,0.0,0.0,1.0,1.0
9336,490111258102003_0,0,0,64.0,32.0,8.6534851456129,64.0,32.0,1.0,1.0
9337,490111264041008_0,0,0,513.0,255.0,66.0717753517421,513.0,255.0,1.0,1.0
9338,490111260022016_0,0,0,14.0,7.0,15.2802791026351,14.0,7.0,1.0,1.0
9339,490111255021000_0,0,0,99.0,50.0,20.5706755189197,99.0,50.0,1.0,1.0
9340,490111262041026_0,0,0,48.0,16.0,9.13939664145658,48.0,16.0,1.0,1.0
9341,490111253074029_1,1,1,10.0,8.0,110.4682464068901,73.0,45.0,0.47449340272483037,0.136986301369863
9342,490111253074029_2,1,2,63.0,37.0,110.4682464068901,73.0,45.0,0.5255065972751696,0.863013698630137
9343,490111264021002_1,1,1,0.0,0.0,1085.9584608337182,0.0,0.0,0.0026157356132732773,0.0026157356132732773
9344,490111264021002_2,1,2,0.0,0.0,1085.9584608337182,0.0,0.0,0.9973842643867267,0.9973842643867267
9345,490111257013002_0,0,0,10.0,6.0,14.7004297037997,10.0,6.0,1.0,1.0
9346,490111259054017_0,0,0,223.0,39.0,22.1907708347284,223.0,39.0,1.0,1.0
9347,490111252012012_0,0,0,0.0,0.0,2.22330733928717,0.0,0.0,1.0,1.0
9348,490111254073010_1,1,1,325.0,191.0,83.68250546425544,326.0,192.0,0.9558663198012398,0.9969325153374233
9349,490111254073010_2,1,2,1.0,1.0,83.68250546425544,326.0,192.0,0.04413368019876017,0.003067484662576687
9350,490111251032024_0,0,0,102.0,73.0,26.18909168557,102.0,73.0,1.0,1.0
9351,490111259081011_0,0,0,0.0,0.0,1.71325865623477,0.0,0.0,1.0,1.0
9352,490111264022026_1,1,1,205.0,108.0,318.8950419514123,205.0,108.0,0.984794398505289,1.0
9353,490111264022026_2,1,2,0.0,0.0,318.8950419514123,205.0,108.0,0.01520560149471084,0.0
9354,490111261082008_1,1,1,0.0,0.0,70.25595194701934,166.0,103.0,0.033753298349264584,0.0
9355,490111261082008_2,1,2,166.0,103.0,70.25595194701934,166.0,103.0,0.9662467016507355,1.0
9356,490111268012006_0,0,0,35.0,18.0,10.3507176965517,35.0,18.0,1.0,1.0
9357,490111254131016_0,0,0,76.0,42.0,17.7104298852487,76.0,42.0,1.0,1.0
9358,490111254143013_0,0,0,14.0,7.0,2.45818077642674,14.0,7.0,1.0,1.0
9359,490111263063031_0,0,0,11.0,11.0,2.25425061884119,11.0,11.0,1.0,1.0
9360,490111271003014_0,0,0,0.0,0.0,1.46044248197011,0.0,0.0,1.0,1.0
9361,490111258015000_0,0,0,0.0,0.0,3.11662137569115,0.0,0.0,1.0,1.0
9362,490111254091013_0,0,0,48.0,24.0,7.99461815715974,48.0,24.0,1.0,1.0
9363,490111269023010_0,0,0,44.0,22.0,9.4838423705215,44.0,22.0,1.0,1.0
9364,490111270031028_0,0,0,0.0,0.0,3.52572699817188,0.0,0.0,1.0,1.0
9365,490111268021013_0,0,0,50.0,41.0,13.6968792570347,50.0,41.0,1.0,1.0
9366,490111251032002_0,0,0,0.0,0.0,14.4943344084619,0.0,0.0,1.0,1.0
9367,490111259061006_0,0,0,0.0,0.0,0.905649709232524,0.0,0.0,1.0,1.0
9368,490111261052015_0,0,0,32.0,16.0,10.7081723116226,32.0,16.0,1.0,1.0
9369,490111270061009_0,0,0,82.0,46.0,37.8310056440611,82.0,46.0,1.0,1.0
9370,490111255022014_0,0,0,30.0,16.0,5.2052704589261,30.0,16.0,1.0,1.0
9371,490111261082017_0,0,0,10.0,5.0,3.40407277960225,10.0,5.0,1.0,1.0
9372,490111262061054_1,1,1,0.0,0.0,29.0877852186095,0.0,0.0,0.4773317146718615,0.4773317146718615
9373,490111262061054_2,1,2,0.0,0.0,29.0877852186095,0.0,0.0,0.5226682853281386,0.5226682853281386
9374,490111264043000_0,0,0,95.0,50.0,72.1933580868361,95.0,50.0,1.0,1.0
9375,490111260021009_0,0,0,215.0,123.0,109.969542841252,215.0,123.0,1.0,1.0
9376,490111261014014_0,0,0,20.0,10.0,3.6588282499671,20.0,10.0,1.0,1.0
9377,490111270033027_0,0,0,47.0,0.0,63.2540662062299,47.0,0.0,1.0,1.0
9378,490111255032024_0,0,0,74.0,38.0,37.0870192780661,74.0,38.0,1.0,1.0
9379,490111261012004_0,0,0,0.0,0.0,4.18755197156739,0.0,0.0,1.0,1.0
9380,490111266003013_0,0,0,0.0,0.0,0.377670229039662,0.0,0.0,1.0,1.0
9381,490111253042026_0,0,0,153.0,82.0,28.9597553384023,153.0,82.0,1.0,1.0
9382,490111262031008_0,0,0,13.0,8.0,3.07003825359868,13.0,8.0,1.0,1.0
9383,490111267001019_0,0,0,10.0,6.0,5.55083883677953,10.0,6.0,1.0,1.0
9384,490111251043010_0,0,0,0.0,0.0,2.02920292694669,0.0,0.0,1.0,1.0
9385,490111254083003_0,0,0,21.0,12.0,2.60025580283773,21.0,12.0,1.0,1.0
9386,490111270033037_0,0,0,0.0,0.0,41.1846804134593,0.0,0.0,1.0,1.0
9387,490111264044027_0,0,0,25.0,25.0,5.75998766986108,25.0,25.0,1.0,1.0
9388,490111253061017_0,0,0,41.0,24.0,5.34174274847221,41.0,24.0,1.0,1.0
9389,490111260011025_0,0,0,74.0,10.0,6.72556179544124,74.0,10.0,1.0,1.0
9390,490111260012018_0,0,0,121.0,62.0,21.8321192110734,121.0,62.0,1.0,1.0
9391,490119800001021_0,0,0,0.0,0.0,11.3463701507948,0.0,0.0,1.0,1.0
9392,490111263041063_0,0,0,0.0,0.0,0.155731430386922,0.0,0.0,1.0,1.0
9393,490111251042026_1,1,1,3.0,0.0,15.9988123045913,3.0,0.0,0.8614112890195044,1.0
