,BLKSPLITID,SPLIT,SPLIT_IDX,HH19,ADDPT,BLK_ACRES,BLK_HH19,BLK_ADDPT,PCT_ACRES,PCT_HH19
3770,490490102112011_1,1,1,0.0,0.0,196.4037412165661,2.0,2.0,0.05673968792104733,0.0
3771,490490102112011_2,1,2,2.0,2.0,196.4037412165661,2.0,2.0,0.9432603120789528,1.0
3772,490490102091006_0,0,0,12.0,0.0,5.87492198510046,12.0,0.0,1.0,1.0
3773,490490101261012_2,1,2,0.0,0.0,36.104298497673796,8.0,0.0,0.5766259976073139,0.0
3774,490490101261012_1,1,1,8.0,0.0,36.104298497673796,8.0,0.0,0.42337400239268613,1.0
3775,490490101211000_0,0,0,0.0,0.0,4.37728168283951,0.0,0.0,1.0,1.0
3776,490490102093005_1,1,1,12.0,0.0,50.96723997067619,13.0,0.0,0.9793242013874621,0.9230769230769231
3777,490490102093005_2,1,2,1.0,0.0,50.96723997067619,13.0,0.0,0.020675798612537842,0.07692307692307693
3778,490490103051012_0,0,0,8.0,0.0,10.3825319717697,8.0,0.0,1.0,1.0
3779,490490104042001_0,0,0,25.0,0.0,23.9334070177965,25.0,0.0,1.0,1.0
3780,490490102253014_0,0,0,0.0,0.0,43.4938042179622,0.0,0.0,1.0,1.0
3781,490490101231001_0,0,0,29.0,0.0,8.1983552130665,29.0,0.0,1.0,1.0
3782,490490101311025_0,0,0,0.0,0.0,1.76670009223306,0.0,0.0,1.0,1.0
3783,490490102122009_2,1,2,0.0,0.0,53.666203620523866,44.0,0.0,0.019870990580970225,0.0
3784,490490102122009_1,1,1,44.0,0.0,53.666203620523866,44.0,0.0,0.9801290094190297,1.0
3785,490490101202000_0,0,0,22.0,0.0,5.46656120488185,22.0,0.0,1.0,1.0
3786,490490102123003_1,1,1,0.0,0.0,421.21484879814375,30.0,6.0,0.027275932386243384,0.0
3787,490490102123003_2,1,2,7.0,6.0,421.21484879814375,30.0,6.0,0.8037546975757375,0.23333333333333334
3788,490490102123003_3,1,3,23.0,0.0,421.21484879814375,30.0,6.0,0.16896937003801907,0.7666666666666667
3789,490490101251002_0,0,0,73.0,0.0,11.8122969253912,73.0,0.0,1.0,1.0
3790,490490104062039_0,0,0,0.0,0.0,8.22243706562829,0.0,0.0,1.0,1.0
3791,490490101141000_2,1,2,0.0,0.0,1089.8290121010252,3.0,0.0,0.034071322614589596,0.0
3792,490490101141000_3,1,3,2.0,0.0,1089.8290121010252,3.0,0.0,0.23969962990047222,0.6666666666666666
3793,490490101141000_4,1,4,1.0,0.0,1089.8290121010252,3.0,0.0,0.11064955075280525,0.3333333333333333
3794,490490101141000_5,1,5,0.0,0.0,1089.8290121010252,3.0,0.0,0.1396669229324243,0.0
3795,490490101141000_6,1,6,0.0,0.0,1089.8290121010252,3.0,0.0,0.43046402916691234,0.0
3796,490490101141000_1,1,1,0.0,0.0,1089.8290121010252,3.0,0.0,0.04544854463279635,0.0
3797,490490102192017_3,1,3,0.0,0.0,280.6449915113594,29.0,0.0,0.6960875283044908,0.0
3798,490490102192017_1,1,1,29.0,0.0,280.6449915113594,29.0,0.0,0.25990202764743464,1.0
3799,490490102192017_2,1,2,0.0,0.0,280.6449915113594,29.0,0.0,0.04401044404807441,0.0
3800,490490104051002_0,0,0,111.0,0.0,43.9150719592545,111.0,0.0,1.0,1.0
3801,490490101203001_2,1,2,1.0,0.0,15.11736611949703,10.0,0.0,0.17905972811876913,0.1
3802,490490101203001_1,1,1,9.0,0.0,15.11736611949703,10.0,0.0,0.8209402718812309,0.9
3803,490490101323022_0,0,0,0.0,0.0,315.466894962814,0.0,0.0,1.0,1.0
3804,490490102242018_0,0,0,17.0,0.0,18.1451236558905,17.0,0.0,1.0,1.0
3805,490490102112023_2,1,2,0.0,0.0,158.8524542910961,0.0,0.0,0.737648750730935,0.737648750730935
3806,490490102112023_3,1,3,0.0,0.0,158.8524542910961,0.0,0.0,0.21826683070669262,0.21826683070669262
3807,490490102112023_1,1,1,0.0,0.0,158.8524542910961,0.0,0.0,0.04408441856237246,0.04408441856237246
3808,490490104061059_4,1,4,0.0,0.0,317.2198167184988,6.0,0.0,0.3023442455114299,0.0
3809,490490104061059_1,1,1,0.0,0.0,317.2198167184988,6.0,0.0,0.341335436138778,0.0
3810,490490104061059_2,1,2,6.0,0.0,317.2198167184988,6.0,0.0,0.1302880501078813,1.0
3811,490490104061059_3,1,3,0.0,0.0,317.2198167184988,6.0,0.0,0.2260322682419108,0.0
3812,490490103051019_0,0,0,2.0,0.0,7.02768021025213,2.0,0.0,1.0,1.0
3813,490490102221008_0,0,0,0.0,0.0,2.26269793719557,0.0,0.0,1.0,1.0
3814,490490101191009_2,1,2,0.0,0.0,80.5687085666738,61.0,0.0,0.5244279074044224,0.0
3815,490490101191009_1,1,1,61.0,0.0,80.5687085666738,61.0,0.0,0.4755720925955776,1.0
3816,490490103071023_0,0,0,10.0,0.0,52.5386358852491,10.0,0.0,1.0,1.0
3817,490490104062035_0,0,0,1.0,0.0,209.105384741075,1.0,0.0,1.0,1.0
3818,490490101172025_3,1,3,0.0,0.0,2534.957111577639,0.0,0.0,0.011497655348733987,0.011497655348733987
3819,490490101172025_4,1,4,0.0,0.0,2534.957111577639,0.0,0.0,0.7945524891688613,0.7945524891688613
3820,490490101172025_5,1,5,0.0,0.0,2534.957111577639,0.0,0.0,0.03906912370020132,0.03906912370020132
3821,490490101172025_1,1,1,0.0,0.0,2534.957111577639,0.0,0.0,0.049545027781625006,0.049545027781625006
3822,490490101172025_6,1,6,0.0,0.0,2534.957111577639,0.0,0.0,0.07928678376325235,0.07928678376325235
3823,490490101172025_2,1,2,0.0,0.0,2534.957111577639,0.0,0.0,0.026048920237325912,0.026048920237325912
3824,490490102101014_1,1,1,15.0,0.0,30.25472368051346,15.0,0.0,0.9637579636001802,1.0
3825,490490102101014_2,1,2,0.0,0.0,30.25472368051346,15.0,0.0,0.036242036399819835,0.0
3826,490490103052003_3,1,3,40.0,0.0,743.7192054247386,42.0,0.0,0.3332251389866172,0.9523809523809523
3827,490490103052003_1,1,1,2.0,0.0,743.7192054247386,42.0,0.0,0.5834523378023071,0.047619047619047616
3828,490490103052003_2,1,2,0.0,0.0,743.7192054247386,42.0,0.0,0.08332252321107576,0.0
3829,490490101312049_0,0,0,0.0,0.0,26.0582092758326,0.0,0.0,1.0,1.0
3830,490490101314009_0,0,0,21.0,0.0,15.7094855887173,21.0,0.0,1.0,1.0
3831,490490102252007_0,0,0,1.0,0.0,1.15228065342995,1.0,0.0,1.0,1.0
3832,490490104052000_0,0,0,0.0,0.0,2.73784733482181,0.0,0.0,1.0,1.0
3833,490490104062021_0,0,0,12.0,0.0,92.8937007802644,12.0,0.0,1.0,1.0
3834,490490103032008_0,0,0,21.0,0.0,16.8761989073532,21.0,0.0,1.0,1.0
3835,490490101211032_1,1,1,9.0,0.0,118.2942817805482,9.0,0.0,0.9196267555053654,1.0
3836,490490101211032_2,1,2,0.0,0.0,118.2942817805482,9.0,0.0,0.025553579232058136,0.0
3837,490490101211032_3,1,3,0.0,0.0,118.2942817805482,9.0,0.0,0.05481966526257655,0.0
3838,490490102232006_0,0,0,9.0,0.0,17.8812130211664,9.0,0.0,1.0,1.0
3839,490490101312062_1,1,1,0.0,0.0,146.6608982831279,41.0,0.0,0.37101212108528353,0.0
3840,490490101312062_2,1,2,41.0,0.0,146.6608982831279,41.0,0.0,0.6289878789147165,1.0
3841,490490101191002_0,0,0,46.0,0.0,18.4687809751616,46.0,0.0,1.0,1.0
3842,490490101252004_0,0,0,5.0,0.0,2.00097568158213,5.0,0.0,1.0,1.0
3843,490490101271014_0,0,0,5.0,0.0,36.7821995378186,5.0,0.0,1.0,1.0
3844,490490101242026_0,0,0,0.0,0.0,61.8184068104982,0.0,0.0,1.0,1.0
3845,490490102221031_0,0,0,22.0,0.0,3.33627403728342,22.0,0.0,1.0,1.0
3846,490490104061064_2,1,2,0.0,0.0,79.8399647549383,1.0,0.0,0.3941269357934328,0.0
3847,490490104061064_1,1,1,1.0,0.0,79.8399647549383,1.0,0.0,0.6058730642065673,1.0
3848,490490104072018_0,0,0,16.0,0.0,10.9022302152844,16.0,0.0,1.0,1.0
3849,490490101322013_1,1,1,13.0,0.0,344.2666144540981,114.0,0.0,0.2407163427262403,0.11403508771929824
3850,490490101322013_2,1,2,101.0,0.0,344.2666144540981,114.0,0.0,0.4516411273186067,0.8859649122807017
3851,490490101322013_3,1,3,0.0,0.0,344.2666144540981,114.0,0.0,0.307642529955153,0.0
3852,490490103081000_0,0,0,1.0,0.0,61.439004609093,1.0,0.0,1.0,1.0
3853,490490101103012_0,0,0,14.0,0.0,5.70847922287098,14.0,0.0,1.0,1.0
3854,490490103032004_0,0,0,51.0,0.0,66.9568366261446,51.0,0.0,1.0,1.0
3855,490490103051029_2,1,2,0.0,0.0,152.6477321930573,0.0,0.0,0.3765385520015449,0.3765385520015449
3856,490490103051029_1,1,1,0.0,0.0,152.6477321930573,0.0,0.0,0.6234614479984552,0.6234614479984552
3857,490490102221044_0,0,0,68.0,0.0,23.1540033055191,68.0,0.0,1.0,1.0
3858,490490101202052_1,1,1,0.0,0.0,39.8889803536793,0.0,0.0,0.48765467508810045,0.48765467508810045
3859,490490101202052_2,1,2,0.0,0.0,39.8889803536793,0.0,0.0,0.5123453249118995,0.5123453249118995
3860,490490101222013_0,0,0,83.0,0.0,55.5111845285444,83.0,0.0,1.0,1.0
3861,490490104071003_0,0,0,6.0,0.0,6.24780558097841,6.0,0.0,1.0,1.0
3862,490490102112015_1,1,1,1.0,0.0,71.4045233854476,1.0,0.0,0.7664045141714667,1.0
3863,490490102112015_2,1,2,0.0,0.0,71.4045233854476,1.0,0.0,0.2335954858285333,0.0
3864,490490101323019_1,1,1,2.0,0.0,597.689370751758,2.0,0.0,0.40387566008451053,1.0
3865,490490101323019_2,1,2,0.0,0.0,597.689370751758,2.0,0.0,0.2626629136990826,0.0
3866,490490101323019_3,1,3,0.0,0.0,597.689370751758,2.0,0.0,0.33346142621640684,0.0
3867,490490101233011_2,1,2,0.0,0.0,42.330479938988006,0.0,0.0,0.11872963917280012,0.11872963917280012
3868,490490101233011_1,1,1,0.0,0.0,42.330479938988006,0.0,0.0,0.8812703608271998,0.8812703608271998
3869,490490104061006_0,0,0,0.0,0.0,3.6780492090035,0.0,0.0,1.0,1.0
3870,490490101311022_2,1,2,0.0,0.0,24.22047609222659,1.0,0.0,0.633118847139491,0.0
3871,490490101311022_1,1,1,1.0,0.0,24.22047609222659,1.0,0.0,0.3668811528605091,1.0
3872,490490102122019_0,0,0,0.0,0.0,19.997269244889,0.0,0.0,1.0,1.0
3873,490490102121007_1,1,1,2.0,2.0,116.12531294231471,5.0,2.0,0.7080223328085021,0.4
3874,490490102121007_2,1,2,3.0,0.0,116.12531294231471,5.0,2.0,0.29197766719149787,0.6
3875,490490101312010_0,0,0,0.0,0.0,0.223747316797059,0.0,0.0,1.0,1.0
3876,490490101151007_0,0,0,48.0,0.0,8.27916518459815,48.0,0.0,1.0,1.0
3877,490490103071031_2,1,2,2.0,0.0,50.598660921440896,2.0,0.0,0.9804271751475396,1.0
3878,490490103071031_1,1,1,0.0,0.0,50.598660921440896,2.0,0.0,0.019572824852460296,0.0
3879,490490101251017_1,1,1,56.0,0.0,129.31617614901867,56.0,0.0,0.98803386012103,1.0
3880,490490101251017_2,1,2,0.0,0.0,129.31617614901867,56.0,0.0,0.011966139878970066,0.0
3881,490490101211020_1,1,1,94.0,0.0,39.19700167822923,108.0,0.0,0.8465170871916086,0.8703703703703703
3882,490490101211020_2,1,2,14.0,0.0,39.19700167822923,108.0,0.0,0.15348291280839146,0.12962962962962962
3883,490490101162041_2,1,2,63.0,0.0,86.32524928926176,63.0,0.0,0.934229846440375,1.0
3884,490490101162041_1,1,1,0.0,0.0,86.32524928926176,63.0,0.0,0.06577015355962494,0.0
3885,490490101074169_4,1,4,0.0,0.0,982.1026475473636,0.0,0.0,0.13123441720226325,0.13123441720226325
3886,490490101074169_1,1,1,0.0,0.0,982.1026475473636,0.0,0.0,0.4860988969936603,0.4860988969936603
3887,490490101074169_2,1,2,0.0,0.0,982.1026475473636,0.0,0.0,0.3229650738775859,0.3229650738775859
3888,490490101074169_3,1,3,0.0,0.0,982.1026475473636,0.0,0.0,0.05970161192649042,0.05970161192649042
3889,490490102251003_0,0,0,41.0,0.0,30.9590297552693,41.0,0.0,1.0,1.0
3890,490490103081007_2,1,2,96.0,0.0,170.3010591954312,120.0,0.0,0.2936245197944236,0.8
3891,490490103081007_1,1,1,24.0,0.0,170.3010591954312,120.0,0.0,0.7063754802055763,0.2
3892,490490102123005_1,1,1,98.0,0.0,264.6876720838425,143.0,18.0,0.36639938722616244,0.6853146853146853
3893,490490102123005_2,1,2,26.0,0.0,264.6876720838425,143.0,18.0,0.322882651682539,0.18181818181818182
3894,490490102123005_3,1,3,19.0,18.0,264.6876720838425,143.0,18.0,0.3107179610912987,0.13286713286713286
3895,490490101102020_0,0,0,6.0,0.0,5.48062941747807,6.0,0.0,1.0,1.0
3896,490490101233002_0,0,0,0.0,0.0,62.7825228674509,0.0,0.0,1.0,1.0
3897,490490102123048_1,1,1,9.0,0.0,33.35458822194829,12.0,1.0,0.1383231218861798,0.75
3898,490490102123048_2,1,2,3.0,1.0,33.35458822194829,12.0,1.0,0.8616768781138202,0.25
3899,490490101261004_0,0,0,39.0,0.0,35.6134415815322,39.0,0.0,1.0,1.0
3900,490490101074163_1,1,1,0.0,0.0,280.69054307138964,0.0,0.0,0.9952932737162057,0.9952932737162057
3901,490490101074163_2,1,2,0.0,0.0,280.69054307138964,0.0,0.0,0.0047067262837944225,0.0047067262837944225
3902,490490102212001_2,1,2,0.0,0.0,41.644954197680605,0.0,0.0,0.5466318591528756,0.5466318591528756
3903,490490102212001_1,1,1,0.0,0.0,41.644954197680605,0.0,0.0,0.4533681408471243,0.4533681408471243
3904,490490101252032_4,1,4,0.0,0.0,487.8253165346199,0.0,0.0,0.0037983524572839412,0.0037983524572839412
3905,490490101252032_5,1,5,0.0,0.0,487.8253165346199,0.0,0.0,0.24387641178331307,0.24387641178331307
3906,490490101252032_1,1,1,0.0,0.0,487.8253165346199,0.0,0.0,0.11425360470222286,0.11425360470222286
3907,490490101252032_6,1,6,0.0,0.0,487.8253165346199,0.0,0.0,0.26259723864466333,0.26259723864466333
3908,490490101252032_2,1,2,0.0,0.0,487.8253165346199,0.0,0.0,0.11591207348847431,0.11591207348847431
3909,490490101252032_3,1,3,0.0,0.0,487.8253165346199,0.0,0.0,0.2595623189240425,0.2595623189240425
3910,490490101313004_0,0,0,0.0,0.0,21.5863267832823,0.0,0.0,1.0,1.0
3911,490490101233015_1,1,1,0.0,0.0,34.56933142773373,0.0,0.0,0.09885996393554995,0.09885996393554995
3912,490490101233015_2,1,2,0.0,0.0,34.56933142773373,0.0,0.0,0.90114003606445,0.90114003606445
3913,490490102123027_2,1,2,0.0,0.0,154.34511993130417,30.0,0.0,0.019844538641499043,0.0
3914,490490102123027_3,1,3,0.0,0.0,154.34511993130417,30.0,0.0,0.09143059354377062,0.0
3915,490490102123027_4,1,4,0.0,0.0,154.34511993130417,30.0,0.0,0.6626595876620974,0.0
3916,490490102123027_1,1,1,30.0,0.0,154.34511993130417,30.0,0.0,0.22606528015263289,1.0
3917,490490103083017_2,1,2,24.0,0.0,205.6995384552908,48.0,0.0,0.7622767344253997,0.5
3918,490490103083017_1,1,1,24.0,0.0,205.6995384552908,48.0,0.0,0.2377232655746003,0.5
3919,490490101102015_0,0,0,14.0,0.0,9.1665916838693,14.0,0.0,1.0,1.0
3920,490490101242022_1,1,1,0.0,0.0,112.73482089739001,1.0,0.0,0.23888375736110015,0.0
3921,490490101242022_2,1,2,1.0,0.0,112.73482089739001,1.0,0.0,0.5740031502091307,1.0
3922,490490101242022_3,1,3,0.0,0.0,112.73482089739001,1.0,0.0,0.18711309242976906,0.0
3923,490490102163007_0,0,0,14.0,0.0,61.8921983972203,14.0,0.0,1.0,1.0
3924,490490101311002_1,1,1,0.0,0.0,72.18186259802604,0.0,0.0,0.9456015781915078,0.9456015781915078
3925,490490101311002_2,1,2,0.0,0.0,72.18186259802604,0.0,0.0,0.054398421808492095,0.054398421808492095
3926,490490103052012_0,0,0,8.0,0.0,41.9387150166585,8.0,0.0,1.0,1.0
3927,490490103081016_0,0,0,7.0,0.0,2.34383741907856,7.0,0.0,1.0,1.0
3928,490490102112020_2,1,2,0.0,0.0,1827.189248488976,0.0,0.0,0.7313267815820569,0.7313267815820569
3929,490490102112020_3,1,3,0.0,0.0,1827.189248488976,0.0,0.0,0.2675057284608059,0.2675057284608059
3930,490490102112020_1,1,1,0.0,0.0,1827.189248488976,0.0,0.0,0.0011674899571373328,0.0011674899571373328
3931,490490104052012_0,0,0,35.0,0.0,13.9225197246365,35.0,0.0,1.0,1.0
3932,490490101172005_0,0,0,0.0,0.0,1.72372010433226,0.0,0.0,1.0,1.0
3933,490490104071028_1,1,1,6.0,0.0,304.152024432723,15.0,0.0,0.3912846256059441,0.4
3934,490490104071028_2,1,2,9.0,0.0,304.152024432723,15.0,0.0,0.6087153743940558,0.6
3935,490490101271002_0,0,0,27.0,0.0,14.2218365842804,27.0,0.0,1.0,1.0
3936,490490101293029_4,1,4,0.0,0.0,16.44772311114882,16.0,0.0,0.19978550737318693,0.0
3937,490490101293029_1,1,1,16.0,0.0,16.44772311114882,16.0,0.0,0.5813764812888281,1.0
3938,490490101293029_2,1,2,0.0,0.0,16.44772311114882,16.0,0.0,0.06982837916475661,0.0
3939,490490101293029_3,1,3,0.0,0.0,16.44772311114882,16.0,0.0,0.14900963217322818,0.0
3940,490490101203011_0,0,0,10.0,0.0,2.30783480082507,10.0,0.0,1.0,1.0
3941,490490102193012_1,1,1,0.0,0.0,28.79782518610113,26.0,0.0,0.08236417361475265,0.0
3942,490490102193012_2,1,2,26.0,0.0,28.79782518610113,26.0,0.0,0.9176358263852473,1.0
3943,490490101291006_0,0,0,15.0,0.0,5.73940010613392,15.0,0.0,1.0,1.0
3944,490490102082007_0,0,0,11.0,0.0,7.27562555454519,11.0,0.0,1.0,1.0
3945,490490102172005_1,1,1,0.0,0.0,555.5060081990214,109.0,0.0,0.10294951467447863,0.0
3946,490490102172005_2,1,2,109.0,0.0,555.5060081990214,109.0,0.0,0.47748770691031434,1.0
3947,490490102172005_3,1,3,0.0,0.0,555.5060081990214,109.0,0.0,0.011100526602313485,0.0
3948,490490102172005_4,1,4,0.0,0.0,555.5060081990214,109.0,0.0,0.4084622518128936,0.0
3949,490490102172009_1,1,1,0.0,0.0,552.221287188409,172.0,0.0,0.2685878958093237,0.0
3950,490490102172009_2,1,2,172.0,0.0,552.221287188409,172.0,0.0,0.7314121041906764,1.0
3951,490490104062015_2,1,2,1.0,0.0,187.4785485758253,3.0,0.0,0.877499895785924,0.3333333333333333
3952,490490104062015_1,1,1,2.0,0.0,187.4785485758253,3.0,0.0,0.12250010421407595,0.6666666666666666
3953,490490104061042_2,1,2,0.0,0.0,832.4497863772211,61.0,0.0,0.11985023461299052,0.0
3954,490490104061042_3,1,3,42.0,0.0,832.4497863772211,61.0,0.0,0.10631933505778257,0.6885245901639344
3955,490490104061042_4,1,4,3.0,0.0,832.4497863772211,61.0,0.0,0.2380369175490922,0.04918032786885246
3956,490490104061042_5,1,5,0.0,0.0,832.4497863772211,61.0,0.0,0.25401604403351574,0.0
3957,490490104061042_1,1,1,16.0,0.0,832.4497863772211,61.0,0.0,0.2817774687466189,0.26229508196721313
3958,490490101202014_1,1,1,95.0,0.0,132.546057907574,217.0,0.0,0.6453949968169017,0.4377880184331797
3959,490490101202014_2,1,2,58.0,0.0,132.546057907574,217.0,0.0,0.13167018777184566,0.2672811059907834
3960,490490101202014_3,1,3,64.0,0.0,132.546057907574,217.0,0.0,0.22293481541125254,0.29493087557603687
3961,490490102173029_0,0,0,41.0,0.0,76.1519625680198,41.0,0.0,1.0,1.0
3962,490490101203003_4,1,4,0.0,0.0,278.7637647660161,0.0,0.0,0.08514126287891895,0.08514126287891895
3963,490490101203003_5,1,5,0.0,0.0,278.7637647660161,0.0,0.0,0.542278824192888,0.542278824192888
3964,490490101203003_1,1,1,0.0,0.0,278.7637647660161,0.0,0.0,0.24614294315279206,0.24614294315279206
3965,490490101203003_2,1,2,0.0,0.0,278.7637647660161,0.0,0.0,0.11186710382151353,0.11186710382151353
3966,490490101203003_3,1,3,0.0,0.0,278.7637647660161,0.0,0.0,0.014569865953887493,0.014569865953887493
3967,490490101102027_0,0,0,9.0,0.0,5.63785855181949,9.0,0.0,1.0,1.0
3968,490490101242009_1,1,1,238.0,0.0,87.03045861484759,238.0,0.0,0.5530823966251518,1.0
3969,490490101242009_2,1,2,0.0,0.0,87.03045861484759,238.0,0.0,0.44691760337484826,0.0
3970,490490101291000_0,0,0,43.0,0.0,15.1314575861471,43.0,0.0,1.0,1.0
3971,490490102173001_0,0,0,7.0,0.0,9.04410526768039,7.0,0.0,1.0,1.0
3972,490490101261017_0,0,0,0.0,0.0,1.32341348034812,0.0,0.0,1.0,1.0
3973,490490101201007_0,0,0,20.0,0.0,5.99701283172436,20.0,0.0,1.0,1.0
3974,490490103051001_0,0,0,7.0,0.0,7.29508550326823,7.0,0.0,1.0,1.0
3975,490490101320019_0,0,0,0.0,0.0,13932.518766371,0.0,0.0,1.0,1.0
3976,490490102131000_0,0,0,14.0,0.0,22.0757624839606,14.0,0.0,1.0,1.0
3977,490490102161001_2,1,2,0.0,0.0,11.92168483798956,0.0,0.0,0.15784639358853414,0.15784639358853414
3978,490490102161001_1,1,1,0.0,0.0,11.92168483798956,0.0,0.0,0.8421536064114659,0.8421536064114659
3979,490490101141024_2,1,2,64.0,0.0,39.122616282559164,70.0,0.0,0.8853623610849936,0.9142857142857143
3980,490490101141024_1,1,1,6.0,0.0,39.122616282559164,70.0,0.0,0.11463763891500647,0.08571428571428572
3981,490490101281026_2,1,2,0.0,0.0,25.83448258870562,26.0,0.0,0.23613025966137466,0.0
3982,490490101281026_1,1,1,26.0,0.0,25.83448258870562,26.0,0.0,0.7638697403386253,1.0
3983,490490101252031_4,1,4,0.0,0.0,495.6191839658586,2.0,0.0,0.1680382699607275,0.0
3984,490490101252031_5,1,5,0.0,0.0,495.6191839658586,2.0,0.0,0.1313321476027154,0.0
3985,490490101252031_1,1,1,2.0,0.0,495.6191839658586,2.0,0.0,0.24944664955437937,1.0
3986,490490101252031_2,1,2,0.0,0.0,495.6191839658586,2.0,0.0,0.11710500839908938,0.0
3987,490490101252031_3,1,3,0.0,0.0,495.6191839658586,2.0,0.0,0.3340779244830884,0.0
3988,490490102101023_0,0,0,2.0,0.0,4.40239428733988,2.0,0.0,1.0,1.0
3989,490490101221017_1,1,1,46.0,0.0,134.7391194820108,46.0,0.0,0.7349343561221972,1.0
3990,490490101221017_2,1,2,0.0,0.0,134.7391194820108,46.0,0.0,0.2650656438778028,0.0
3991,490490102102007_0,0,0,1.0,0.0,1.69142573403401,1.0,0.0,1.0,1.0
3992,490490103072009_2,1,2,0.0,0.0,18.8156300026279,7.0,0.0,0.08431031123855758,0.0
3993,490490103072009_1,1,1,7.0,0.0,18.8156300026279,7.0,0.0,0.9156896887614425,1.0
3994,490490101272039_0,0,0,27.0,0.0,9.39219244177806,27.0,0.0,1.0,1.0
3995,490490101171008_1,1,1,0.0,0.0,77.0539675376247,0.0,0.0,0.23683944419438477,0.23683944419438477
3996,490490101171008_2,1,2,0.0,0.0,77.0539675376247,0.0,0.0,0.7631605558056151,0.7631605558056151
3997,490490102262001_0,0,0,49.0,0.0,47.0174790746341,49.0,0.0,1.0,1.0
3998,490490102093013_2,1,2,0.0,0.0,32.03563284319275,36.0,0.0,0.03819536934887351,0.0
3999,490490102093013_1,1,1,36.0,0.0,32.03563284319275,36.0,0.0,0.9618046306511264,1.0
4000,490490102221035_2,1,2,4.0,0.0,2.5177134819300804,8.0,0.0,0.4559805914167886,0.5
4001,490490102221035_1,1,1,4.0,0.0,2.5177134819300804,8.0,0.0,0.5440194085832113,0.5
4002,490490102221017_0,0,0,44.0,0.0,16.6533291204371,44.0,0.0,1.0,1.0
4003,490490101153038_3,1,3,0.0,0.0,2616.175106188212,0.0,0.0,0.039039981959224104,0.039039981959224104
4004,490490101153038_1,1,1,0.0,0.0,2616.175106188212,0.0,0.0,0.8865713387331562,0.8865713387331562
4005,490490101153038_2,1,2,0.0,0.0,2616.175106188212,0.0,0.0,0.07438867930761978,0.07438867930761978
4006,490490101321022_2,1,2,0.0,0.0,120.67384779251984,0.0,0.0,0.10131711471387479,0.10131711471387479
4007,490490101321022_3,1,3,0.0,0.0,120.67384779251984,0.0,0.0,0.043636173032106096,0.043636173032106096
4008,490490101321022_1,1,1,0.0,0.0,120.67384779251984,0.0,0.0,0.8550467122540191,0.8550467122540191
4009,490490101153036_2,1,2,0.0,0.0,185.5352503192358,0.0,0.0,0.2701681686129587,0.2701681686129587
4010,490490101153036_1,1,1,0.0,0.0,185.5352503192358,0.0,0.0,0.7298318313870413,0.7298318313870413
4011,490490109002028_1,1,1,0.0,0.0,378.521022463293,0.0,0.0,0.7327834213960026,0.7327834213960026
4012,490490109002028_2,1,2,0.0,0.0,378.521022463293,0.0,0.0,0.26721657860399745,0.26721657860399745
4013,490490106002011_1,1,1,24.0,0.0,32.9961626497082,53.0,0.0,0.6837970482707246,0.4528301886792453
4014,490490106002011_2,1,2,29.0,0.0,32.9961626497082,53.0,0.0,0.31620295172927537,0.5471698113207547
4015,490490105032103_0,0,0,3.0,0.0,51.3957441695529,3.0,0.0,1.0,1.0
4016,490490105032095_1,1,1,0.0,0.0,214.95553619666555,1.0,0.0,0.015547912619785336,0.0
4017,490490105032095_2,1,2,0.0,0.0,214.95553619666555,1.0,0.0,0.6206419238178407,0.0
4018,490490105032095_3,1,3,1.0,0.0,214.95553619666555,1.0,0.0,0.13358271883543527,1.0
4019,490490105032095_4,1,4,0.0,0.0,214.95553619666555,1.0,0.0,0.23022744472693876,0.0
4020,490572009001019_0,0,0,24.0,0.0,3.86025593892504,24.0,0.0,1.0,1.0
4021,490572011002032_0,0,0,0.0,0.0,10.8011816132213,0.0,0.0,1.0,1.0
4022,490490104112046_0,0,0,4.0,0.0,28.6994064851583,4.0,0.0,1.0,1.0
4023,490490105032106_2,1,2,1.0,0.0,62.332290424331,6.0,0.0,0.17283903184383312,0.16666666666666666
4024,490490105032106_1,1,1,5.0,0.0,62.332290424331,6.0,0.0,0.8271609681561668,0.8333333333333334
4025,490490109003075_1,1,1,0.0,0.0,974.759689517393,1.0,1.0,0.7964955519621327,0.0
4026,490490109003075_2,1,2,1.0,1.0,974.759689517393,1.0,1.0,0.20350444803786735,1.0
4027,490490104104007_0,0,0,11.0,0.0,3.64632489360888,11.0,0.0,1.0,1.0
4028,490572012001001_0,0,0,25.0,0.0,6.33971866661985,25.0,0.0,1.0,1.0
4029,490490104111060_2,1,2,0.0,0.0,7036.30656467914,0.0,0.0,0.33377905682510106,0.33377905682510106
4030,490490104111060_3,1,3,0.0,0.0,7036.30656467914,0.0,0.0,0.6243466834625032,0.6243466834625032
4031,490490104111060_1,1,1,0.0,0.0,7036.30656467914,0.0,0.0,0.04187425971239583,0.04187425971239583
4032,490572018002008_0,0,0,12.0,0.0,2.38340068741582,12.0,0.0,1.0,1.0
4033,490499803001005_0,0,0,39.0,0.0,4.54241082720159,39.0,0.0,1.0,1.0
4034,490490106003091_2,1,2,0.0,0.0,701.3397979183569,1.0,0.0,0.22972592320466964,0.0
4035,490490106003091_1,1,1,1.0,0.0,701.3397979183569,1.0,0.0,0.7702740767953304,1.0
4036,490490106001055_1,1,1,0.0,0.0,47.800234744162395,0.0,0.0,0.5005056129531216,0.5005056129531216
