,BLKSPLITID,SPLIT,SPLIT_IDX,HH10,HH19,ADDPT,BLK_ACRES,BLK_HH10,BLK_HH19,BLK_ADDPT,PCT_ACRES,PCT_HH10,PCT_HH19
30479,490572112011028_0,0,0,0.0,0.0,0.0,0.599852389579,0.0,0.0,0.0,1.0,1.0,1.0
30480,490490023002014_0,0,0,34.0,34.0,0.0,5.52054887589,34.0,34.0,0.0,1.0,1.0,1.0
30481,490499801001408_0,0,0,0.0,0.0,0.0,1.12535913826,0.0,0.0,0.0,1.0,1.0,1.0
30482,490572107013003_0,0,0,11.0,11.0,0.0,8.11342576758,11.0,11.0,0.0,1.0,1.0,1.0
30483,490351134112005_0,0,0,0.0,0.0,0.0,4.25945424617,0.0,0.0,0.0,1.0,1.0,1.0
30484,490572104022006_0,0,0,0.0,0.0,0.0,24.0845189696,0.0,0.0,0.0,1.0,1.0,1.0
30485,490572105063028_0,0,0,3.0,3.0,0.0,2.26349223972,3.0,3.0,0.0,1.0,1.0,1.0
30486,490351140001065_0,0,0,26.0,26.0,0.0,8.66555816049,26.0,26.0,0.0,1.0,1.0,1.0
30487,490490010012000_0,0,0,12.0,12.0,0.0,10.4547041298,12.0,12.0,0.0,1.0,1.0,1.0
30488,490572111001000_0,0,0,135.0,135.0,0.0,8.78428481574,135.0,135.0,0.0,1.0,1.0,1.0
30489,490351029001043_0,0,0,2.0,2.0,0.0,5.43707245001,2.0,2.0,0.0,1.0,1.0,1.0
30490,490490005093007_0,0,0,21.0,21.0,0.0,5.96604931899,21.0,21.0,0.0,1.0,1.0,1.0
30491,490490002031000_0,0,0,31.0,31.0,0.0,13.2673750078,31.0,31.0,0.0,1.0,1.0,1.0
30492,490490031052002_0,0,0,14.0,14.0,0.0,5.83113148068,14.0,14.0,0.0,1.0,1.0,1.0
30493,490572111003008_0,0,0,0.0,0.0,0.0,4.55539651276,0.0,0.0,0.0,1.0,1.0,1.0
30494,490572105053036_0,0,0,14.0,14.0,0.0,78.5602841648,14.0,14.0,0.0,1.0,1.0,1.0
30495,490572106003008_0,0,0,358.0,358.0,0.0,46.3624809993,358.0,358.0,0.0,1.0,1.0,1.0
30496,490572005003038_0,0,0,6.0,6.0,0.0,7.47145177098,6.0,6.0,0.0,1.0,1.0,1.0
30497,490572109005008_0,0,0,12.0,17.0,0.0,10.8523946037,12.0,17.0,0.0,1.0,1.0,1.0
30498,490572106001029_0,0,0,0.0,0.0,0.0,1.54202891294,0.0,0.0,0.0,1.0,1.0,1.0
30499,490572112023012_0,0,0,0.0,0.0,0.0,4.07961672911,0.0,0.0,0.0,1.0,1.0,1.0
30500,490351118011018_0,0,0,31.0,39.0,0.0,11.1931196276,31.0,39.0,0.0,1.0,1.0,1.0
30501,490572105081003_0,0,0,45.0,45.0,0.0,18.0553222882,45.0,45.0,0.0,1.0,1.0,1.0
30502,490351145003178_0,0,0,0.0,0.0,0.0,49.6106489938,0.0,0.0,0.0,1.0,1.0,1.0
30503,490490102093005_0,0,0,15.0,23.0,0.0,33.8287235895,15.0,23.0,0.0,1.0,1.0,1.0
30504,490351131013031_0,0,0,0.0,0.0,0.0,0.0429552534819,0.0,0.0,0.0,1.0,1.0,1.0
30505,490572112023046_1,1,1,0.0,0.0,0.0,4.30833058492,0.0,0.0,0.0,0.4670213974254164,0.4670213974254164,0.4670213974254164
30506,490572112023046_2,1,2,0.0,0.0,0.0,4.30833058492,0.0,0.0,0.0,0.5329786025745836,0.5329786025745836,0.5329786025745836
30507,490490104111183_0,0,0,0.0,0.0,0.0,5.29346870581,0.0,0.0,0.0,1.0,1.0,1.0
30508,490572112022072_0,0,0,0.0,0.0,0.0,0.722901582469,0.0,0.0,0.0,1.0,1.0,1.0
30509,490351129042031_0,0,0,25.0,25.0,0.0,8.44956479529,25.0,25.0,0.0,1.0,1.0,1.0
30510,490572104022019_0,0,0,0.0,0.0,0.0,5.93884130592,0.0,0.0,0.0,1.0,1.0,1.0
30511,490572105061029_0,0,0,15.0,15.0,0.0,16.0993166127,15.0,15.0,0.0,1.0,1.0,1.0
30512,490572104033016_0,0,0,0.0,0.0,0.0,5.41480037685,0.0,0.0,0.0,1.0,1.0,1.0
30513,490572104033033_0,0,0,31.0,31.0,0.0,23.8544070275,31.0,31.0,0.0,1.0,1.0,1.0
30514,490572105081025_0,0,0,12.0,12.0,0.0,7.09602018084,12.0,12.0,0.0,1.0,1.0,1.0
30515,490572105062002_1,1,1,0.0,0.0,0.0,13.834306670290001,0.0,0.0,0.0,0.6966322728884523,0.6966322728884523,0.6966322728884523
30516,490572105062002_2,1,2,0.0,0.0,0.0,13.834306670290001,0.0,0.0,0.0,0.30336772711154764,0.30336772711154764,0.30336772711154764
30517,490572104032013_1,1,1,0.0,0.0,0.0,571.0843795430001,54.0,105.0,0.0,0.24415406633180614,0.0,0.0
30518,490572104032013_2,1,2,29.0,48.0,0.0,571.0843795430001,54.0,105.0,0.0,0.4755218604110893,0.5370370370370371,0.45714285714285713
30519,490572104032013_3,1,3,25.0,57.0,0.0,571.0843795430001,54.0,105.0,0.0,0.28032407325710446,0.46296296296296297,0.5428571428571428
30520,490490101122075_0,0,0,0.0,0.0,0.0,6.30749820203,0.0,0.0,0.0,1.0,1.0,1.0
30521,490351128172057_0,0,0,0.0,0.0,0.0,5.31479449253,0.0,0.0,0.0,1.0,1.0,1.0
30522,490572105121073_1,1,1,0.0,0.0,0.0,13.53596008319,0.0,0.0,0.0,0.6626519361732737,0.6626519361732737,0.6626519361732737
30523,490572105121073_2,1,2,0.0,0.0,0.0,13.53596008319,0.0,0.0,0.0,0.33734806382672633,0.33734806382672633,0.33734806382672633
30524,490351129181006_0,0,0,0.0,0.0,0.0,26.2423931493,0.0,0.0,0.0,1.0,1.0,1.0
30525,490351129133012_0,0,0,1.0,1.0,0.0,2.7979723857,1.0,1.0,0.0,1.0,1.0,1.0
30526,490490024001014_0,0,0,0.0,0.0,0.0,5.59540976011,0.0,0.0,0.0,1.0,1.0,1.0
30527,490572103041037_0,0,0,124.0,191.0,0.0,263.716893314,124.0,191.0,0.0,1.0,1.0,1.0
30528,490111263061016_0,0,0,7.0,7.0,0.0,19.9919652225,7.0,7.0,0.0,1.0,1.0,1.0
30529,490572104034033_0,0,0,0.0,0.0,0.0,2.07423526753,0.0,0.0,0.0,1.0,1.0,1.0
30530,490351005002011_0,0,0,53.0,53.0,0.0,11.9773597086,53.0,53.0,0.0,1.0,1.0,1.0
30531,490490101092033_1,1,1,1.0,1.0,0.0,91.9414660489,198.0,354.0,0.0,0.12245340271833417,0.005050505050505051,0.002824858757062147
30532,490490101092033_2,1,2,197.0,353.0,0.0,91.9414660489,198.0,354.0,0.0,0.8775465972816658,0.9949494949494949,0.9971751412429378
30533,490490006011012_0,0,0,0.0,0.0,0.0,1.79548619449,0.0,0.0,0.0,1.0,1.0,1.0
30534,490572105081004_0,0,0,114.0,129.0,0.0,57.5776684489,114.0,129.0,0.0,1.0,1.0,1.0
30535,490351121003005_0,0,0,0.0,0.0,0.0,1.51195222446,0.0,0.0,0.0,1.0,1.0,1.0
30536,490572105051016_0,0,0,1.0,1.0,0.0,7.73812969613,1.0,1.0,0.0,1.0,1.0,1.0
30537,490572110002001_0,0,0,59.0,63.0,0.0,10.6557880579,59.0,63.0,0.0,1.0,1.0,1.0
30538,490351133063011_0,0,0,72.0,81.0,0.0,34.3774720085,72.0,81.0,0.0,1.0,1.0,1.0
30539,490111261042061_0,0,0,0.0,0.0,0.0,6.70577945543,0.0,0.0,0.0,1.0,1.0,1.0
30540,490572104022040_0,0,0,12.0,12.0,0.0,78.750481621,12.0,12.0,0.0,1.0,1.0,1.0
30541,490351135151009_0,0,0,172.0,181.0,0.0,106.023618574,172.0,181.0,0.0,1.0,1.0,1.0
30542,490572105112039_0,0,0,0.0,0.0,0.0,4.4566314725,0.0,0.0,0.0,1.0,1.0,1.0
30543,490490102191000_0,0,0,29.0,224.0,0.0,83.6241424552,29.0,224.0,0.0,1.0,1.0,1.0
30544,490572105061008_0,0,0,0.0,0.0,0.0,4.2990957553,0.0,0.0,0.0,1.0,1.0,1.0
30545,490572105061039_0,0,0,34.0,34.0,0.0,9.2537352874,34.0,34.0,0.0,1.0,1.0,1.0
30546,490490030011000_0,0,0,20.0,20.0,0.0,5.75898929698,20.0,20.0,0.0,1.0,1.0,1.0
30547,490572105043073_0,0,0,11.0,11.0,0.0,13.7306512383,11.0,11.0,0.0,1.0,1.0,1.0
30548,490351139031011_0,0,0,0.0,0.0,0.0,0.596982068472,0.0,0.0,0.0,1.0,1.0,1.0
30549,490572107043018_0,0,0,7.0,7.0,0.0,2.04576492176,7.0,7.0,0.0,1.0,1.0,1.0
30550,490572104032043_0,0,0,7.0,7.0,0.0,2.05806479239,7.0,7.0,0.0,1.0,1.0,1.0
30551,490572107031007_0,0,0,30.0,30.0,0.0,8.07690017986,30.0,30.0,0.0,1.0,1.0,1.0
30552,490572104031149_1,1,1,0.0,0.0,0.0,58.91404635213,0.0,0.0,0.0,0.16656482889627927,0.16656482889627927,0.16656482889627927
30553,490572104031149_2,1,2,0.0,0.0,0.0,58.91404635213,0.0,0.0,0.0,0.8334351711037207,0.8334351711037207,0.8334351711037207
30554,490351019002002_0,0,0,141.0,299.0,0.0,14.4017165571,141.0,299.0,0.0,1.0,1.0,1.0
30555,490572112021003_1,1,1,0.0,0.0,0.0,40.66708345,27.0,27.0,0.0,0.16632899847653076,0.0,0.0
30556,490572112021003_2,1,2,27.0,27.0,0.0,40.66708345,27.0,27.0,0.0,0.8336710015234693,1.0,1.0
30557,490351025001000_0,0,0,0.0,0.0,0.0,14.568180216,0.0,0.0,0.0,1.0,1.0,1.0
30558,490572105051005_0,0,0,3.0,5.0,0.0,93.8839852943,3.0,5.0,0.0,1.0,1.0,1.0
30559,490351130102000_0,0,0,86.0,86.0,0.0,49.8453799934,86.0,86.0,0.0,1.0,1.0,1.0
30560,490351115001115_0,0,0,0.0,0.0,0.0,15.7265102591,0.0,0.0,0.0,1.0,1.0,1.0
30561,490490103031019_0,0,0,16.0,16.0,0.0,7.14280483408,16.0,16.0,0.0,1.0,1.0,1.0
30562,490351135381008_0,0,0,65.0,65.0,0.0,19.9877405237,65.0,65.0,0.0,1.0,1.0,1.0
30563,490351140001002_0,0,0,192.0,359.0,0.0,14.3917898518,192.0,359.0,0.0,1.0,1.0,1.0
30564,490572105123006_1,1,1,118.0,118.0,0.0,48.029477129300005,131.0,131.0,0.0,0.8148941512840997,0.9007633587786259,0.9007633587786259
30565,490572105123006_2,1,2,13.0,13.0,0.0,48.029477129300005,131.0,131.0,0.0,0.1851058487159003,0.09923664122137404,0.09923664122137404
30566,490111253032000_0,0,0,40.0,43.0,0.0,55.0891774903,40.0,43.0,0.0,1.0,1.0,1.0
30567,490111260022006_0,0,0,0.0,0.0,0.0,2.65966363039,0.0,0.0,0.0,1.0,1.0,1.0
30568,490351140001012_0,0,0,14.0,14.0,0.0,5.9856311535,14.0,14.0,0.0,1.0,1.0,1.0
30569,490490105062000_0,0,0,0.0,0.0,0.0,5.6775203054,0.0,0.0,0.0,1.0,1.0,1.0
30570,490572105041010_0,0,0,31.0,31.0,0.0,96.0386353006,31.0,31.0,0.0,1.0,1.0,1.0
30571,490572105112030_0,0,0,8.0,8.0,0.0,4.60429970305,8.0,8.0,0.0,1.0,1.0,1.0
30572,490351131071041_0,0,0,12.0,12.0,0.0,7.4383896251,12.0,12.0,0.0,1.0,1.0,1.0
30573,490111254033009_0,0,0,0.0,0.0,0.0,0.35715611093,0.0,0.0,0.0,1.0,1.0,1.0
30574,490351019001000_0,0,0,42.0,45.0,0.0,14.3831419267,42.0,45.0,0.0,1.0,1.0,1.0
30575,490572105051063_0,0,0,0.0,0.0,0.0,23.085556119,0.0,0.0,0.0,1.0,1.0,1.0
30576,490572107045001_0,0,0,33.0,50.0,0.0,40.2593636505,33.0,50.0,0.0,1.0,1.0,1.0
30577,490572112023006_1,1,1,0.0,0.0,0.0,15.966585985530001,1.0,1.0,0.0,0.8843122146460112,0.0,0.0
30578,490572112023006_2,1,2,1.0,1.0,0.0,15.966585985530001,1.0,1.0,0.0,0.11568778535398877,1.0,1.0
30579,490572104031162_1,1,1,0.0,0.0,0.0,1870.141598298,0.0,0.0,0.0,0.34391766298677484,0.34391766298677484,0.34391766298677484
30580,490572104031162_2,1,2,0.0,0.0,0.0,1870.141598298,0.0,0.0,0.0,0.08417951791472557,0.08417951791472557,0.08417951791472557
30581,490572104031162_3,1,3,0.0,0.0,0.0,1870.141598298,0.0,0.0,0.0,0.5719028190984996,0.5719028190984996,0.5719028190984996
30582,490572104031114_1,1,1,0.0,0.0,0.0,595.847005225,0.0,0.0,0.0,0.7594855649179872,0.7594855649179872,0.7594855649179872
30583,490572104031114_2,1,2,0.0,0.0,0.0,595.847005225,0.0,0.0,0.0,0.24051443508201278,0.24051443508201278,0.24051443508201278
30584,490572105052043_0,0,0,0.0,0.0,0.0,3.79068303239,0.0,0.0,0.0,1.0,1.0,1.0
30585,490490101071154_1,1,1,0.0,0.0,0.0,170.5702006022,0.0,0.0,0.0,0.11092939986116165,0.11092939986116165,0.11092939986116165
30586,490490101071154_2,1,2,0.0,0.0,0.0,170.5702006022,0.0,0.0,0.0,0.526626169714673,0.526626169714673,0.526626169714673
30587,490490101071154_3,1,3,0.0,0.0,0.0,170.5702006022,0.0,0.0,0.0,0.36244443042416535,0.36244443042416535,0.36244443042416535
30588,490351127004014_0,0,0,0.0,0.0,0.0,4.2663618225,0.0,0.0,0.0,1.0,1.0,1.0
30589,490490028022032_0,0,0,0.0,0.0,0.0,0.831252742391,0.0,0.0,0.0,1.0,1.0,1.0
30590,490572108001007_0,0,0,43.0,43.0,0.0,21.6971214132,43.0,43.0,0.0,1.0,1.0,1.0
30591,490490105041079_0,0,0,0.0,0.0,0.0,15.0219063106,0.0,0.0,0.0,1.0,1.0,1.0
30592,490572105051054_0,0,0,8.0,9.0,0.0,13.0070607676,8.0,9.0,0.0,1.0,1.0,1.0
30593,490572107041025_0,0,0,0.0,0.0,0.0,4.17068810883,0.0,0.0,0.0,1.0,1.0,1.0
30594,490351135091000_0,0,0,123.0,123.0,0.0,83.0761916019,123.0,123.0,0.0,1.0,1.0,1.0
30595,490572104041044_0,0,0,1.0,1.0,0.0,2.52725035773,1.0,1.0,0.0,1.0,1.0,1.0
30596,490572104031021_1,1,1,0.0,0.0,0.0,172.1357404426,7.0,8.0,0.0,0.16505442378524596,0.0,0.0
30597,490572104031021_2,1,2,7.0,8.0,0.0,172.1357404426,7.0,8.0,0.0,0.8349455762147541,1.0,1.0
30598,490572109002000_0,0,0,5.0,5.0,0.0,9.25509287553,5.0,5.0,0.0,1.0,1.0,1.0
30599,490572104042013_0,0,0,9.0,9.0,0.0,54.1133300379,9.0,9.0,0.0,1.0,1.0,1.0
30600,490572107013012_0,0,0,23.0,23.0,0.0,3.73167548519,23.0,23.0,0.0,1.0,1.0,1.0
30601,490572104031022_0,0,0,1.0,1.0,0.0,12.9826225141,1.0,1.0,0.0,1.0,1.0,1.0
30602,490572105053048_0,0,0,39.0,61.0,0.0,44.5304950728,39.0,61.0,0.0,1.0,1.0,1.0
30603,490490105031011_0,0,0,9.0,11.0,0.0,129.007995126,9.0,11.0,0.0,1.0,1.0,1.0
30604,490572104034023_1,1,1,11.0,14.0,0.0,365.5332216435,95.0,119.0,0.0,0.2035180148414914,0.11578947368421053,0.11764705882352941
30605,490572104034023_2,1,2,84.0,105.0,0.0,365.5332216435,95.0,119.0,0.0,0.7964819851585087,0.8842105263157894,0.8823529411764706
30606,490572011001022_0,0,0,0.0,0.0,0.0,22.6170773876,0.0,0.0,0.0,1.0,1.0,1.0
30607,490572106001009_0,0,0,0.0,0.0,0.0,17.0841671591,0.0,0.0,0.0,1.0,1.0,1.0
30608,490572104031015_0,0,0,4.0,4.0,0.0,110.82227779,4.0,4.0,0.0,1.0,1.0,1.0
30609,490572104041034_0,0,0,0.0,0.0,0.0,30.886588677,0.0,0.0,0.0,1.0,1.0,1.0
30610,490572104042031_0,0,0,0.0,0.0,0.0,16.0945322438,0.0,0.0,0.0,1.0,1.0,1.0
30611,490572102041027_1,1,1,14.0,14.0,0.0,72.2629316823,34.0,55.0,0.0,0.29595307040301505,0.4117647058823529,0.2545454545454545
30612,490572102041027_2,1,2,20.0,41.0,0.0,72.2629316823,34.0,55.0,0.0,0.7040469295969849,0.5882352941176471,0.7454545454545455
30613,490572104031078_0,0,0,0.0,0.0,0.0,85.5079875043,0.0,0.0,0.0,1.0,1.0,1.0
30614,490572103042000_0,0,0,17.0,17.0,0.0,8.51207690414,17.0,17.0,0.0,1.0,1.0,1.0
30615,490572107044022_0,0,0,3.0,3.0,0.0,1.01928632333,3.0,3.0,0.0,1.0,1.0,1.0
30616,490351135361005_0,0,0,0.0,0.0,0.0,3.97905089205,0.0,0.0,0.0,1.0,1.0,1.0
30617,490572104033023_0,0,0,11.0,11.0,0.0,5.697829363,11.0,11.0,0.0,1.0,1.0,1.0
30618,490351145003115_0,0,0,0.0,0.0,0.0,119.969856296,0.0,0.0,0.0,1.0,1.0,1.0
30619,490572109001005_0,0,0,0.0,0.0,0.0,30.3273835478,0.0,0.0,0.0,1.0,1.0,1.0
30620,490572108002014_0,0,0,9.0,9.0,0.0,12.480901399,9.0,9.0,0.0,1.0,1.0,1.0
30621,490490034021037_0,0,0,18.0,18.0,0.0,7.0035254914,18.0,18.0,0.0,1.0,1.0,1.0
30622,490572105052016_0,0,0,0.0,0.0,0.0,1.36841204557,0.0,0.0,0.0,1.0,1.0,1.0
30623,490351133053017_0,0,0,68.0,68.0,0.0,49.1847247812,68.0,68.0,0.0,1.0,1.0,1.0
30624,490351006005000_0,0,0,0.0,0.0,0.0,5.57112872261,0.0,0.0,0.0,1.0,1.0,1.0
30625,490572112022064_0,0,0,5.0,5.0,0.0,4.49256887051,5.0,5.0,0.0,1.0,1.0,1.0
30626,490490104101066_0,0,0,0.0,0.0,0.0,0.430841395775,0.0,0.0,0.0,1.0,1.0,1.0
30627,490490101091028_0,0,0,0.0,0.0,0.0,12.2412512539,0.0,0.0,0.0,1.0,1.0,1.0
30628,490351128151012_0,0,0,103.0,103.0,0.0,64.9057043995,103.0,103.0,0.0,1.0,1.0,1.0
30629,490572008002010_0,0,0,121.0,121.0,0.0,13.2795811938,121.0,121.0,0.0,1.0,1.0,1.0
30630,490572105043042_0,0,0,0.0,0.0,0.0,1.42324644551,0.0,0.0,0.0,1.0,1.0,1.0
30631,490572104033037_0,0,0,10.0,10.0,0.0,4.87500108688,10.0,10.0,0.0,1.0,1.0,1.0
30632,490572105053060_0,0,0,6.0,6.0,0.0,20.1119062296,6.0,6.0,0.0,1.0,1.0,1.0
30633,490351025001036_0,0,0,249.0,249.0,0.0,14.3928937887,249.0,249.0,0.0,1.0,1.0,1.0
30634,490572105052026_0,0,0,2.0,2.0,0.0,50.2639837006,2.0,2.0,0.0,1.0,1.0,1.0
30635,490572109002022_0,0,0,25.0,25.0,0.0,8.56109516564,25.0,25.0,0.0,1.0,1.0,1.0
30636,490572109003027_0,0,0,0.0,0.0,0.0,1.49235819581,0.0,0.0,0.0,1.0,1.0,1.0
30637,490351139041008_0,0,0,20.0,20.0,0.0,10.973250896,20.0,20.0,0.0,1.0,1.0,1.0
30638,490572105063018_0,0,0,39.0,39.0,0.0,10.7648871758,39.0,39.0,0.0,1.0,1.0,1.0
30639,490351130191043_0,0,0,102.0,165.0,0.0,130.748379885,102.0,165.0,0.0,1.0,1.0,1.0
30640,490490101101018_0,0,0,1.0,6.0,0.0,4.57369369213,1.0,6.0,0.0,1.0,1.0,1.0
30641,490490019002000_0,0,0,83.0,83.0,0.0,5.54491911691,83.0,83.0,0.0,1.0,1.0,1.0
30642,490490007082001_0,0,0,35.0,60.0,0.0,17.8216662644,35.0,60.0,0.0,1.0,1.0,1.0
30643,490572105043016_0,0,0,10.0,21.0,0.0,18.6928519123,10.0,21.0,0.0,1.0,1.0,1.0
30644,490351135331007_0,0,0,73.0,73.0,0.0,38.7281489223,73.0,73.0,0.0,1.0,1.0,1.0
30645,490572103042012_0,0,0,0.0,0.0,0.0,0.0516474040022,0.0,0.0,0.0,1.0,1.0,1.0
30646,490490017012006_0,0,0,31.0,31.0,0.0,10.0987068546,31.0,31.0,0.0,1.0,1.0,1.0
30647,490572109005020_0,0,0,22.0,22.0,0.0,12.9767599562,22.0,22.0,0.0,1.0,1.0,1.0
30648,490111262021082_0,0,0,4.0,331.0,0.0,193.451298397,4.0,331.0,0.0,1.0,1.0,1.0
30649,490572107012000_1,1,1,0.0,0.0,0.0,9.0593258157,0.0,0.0,0.0,0.6720737366215974,0.6720737366215974,0.6720737366215974
30650,490572107012000_2,1,2,0.0,0.0,0.0,9.0593258157,0.0,0.0,0.0,0.3279262633784026,0.3279262633784026,0.3279262633784026
30651,490572103041016_0,0,0,2.0,4.0,0.0,3.13877629966,2.0,4.0,0.0,1.0,1.0,1.0
30652,490351134062021_0,0,0,0.0,0.0,0.0,15.8545981087,0.0,0.0,0.0,1.0,1.0,1.0
30653,490572105051015_0,0,0,4.0,4.0,0.0,160.135023783,4.0,4.0,0.0,1.0,1.0,1.0
30654,490572105042000_0,0,0,34.0,35.0,0.0,107.577455362,34.0,35.0,0.0,1.0,1.0,1.0
30655,490572012002001_0,0,0,37.0,98.0,0.0,13.5340174914,37.0,98.0,0.0,1.0,1.0,1.0
30656,490572105121001_0,0,0,0.0,0.0,0.0,5.38784885839,0.0,0.0,0.0,1.0,1.0,1.0
30657,490490105041199_0,0,0,0.0,0.0,0.0,2.21528717566,0.0,0.0,0.0,1.0,1.0,1.0
30658,490351036001015_0,0,0,59.0,59.0,0.0,16.6351714388,59.0,59.0,0.0,1.0,1.0,1.0
30659,490572104031001_0,0,0,0.0,0.0,0.0,4.26922923008,0.0,0.0,0.0,1.0,1.0,1.0
30660,490490014014020_0,0,0,7.0,15.0,0.0,16.6811784107,7.0,15.0,0.0,1.0,1.0,1.0
30661,490572103042018_0,0,0,0.0,137.0,0.0,16.7600044599,0.0,137.0,0.0,1.0,1.0,1.0
30662,490572105053019_0,0,0,15.0,15.0,0.0,33.1820111317,15.0,15.0,0.0,1.0,1.0,1.0
30663,490351140001045_0,0,0,1.0,1.0,0.0,14.4144360266,1.0,1.0,0.0,1.0,1.0,1.0
30664,490572105101018_0,0,0,4.0,4.0,0.0,1.28382805233,4.0,4.0,0.0,1.0,1.0,1.0
30665,490572104031100_0,0,0,0.0,0.0,0.0,3.88424721754,0.0,0.0,0.0,1.0,1.0,1.0
30666,490572105063043_0,0,0,11.0,11.0,0.0,14.2172387438,11.0,11.0,0.0,1.0,1.0,1.0
30667,490351128101008_0,0,0,0.0,0.0,0.0,0.831407924647,0.0,0.0,0.0,1.0,1.0,1.0
30668,490490022052000_0,0,0,46.0,65.0,0.0,29.5647168204,46.0,65.0,0.0,1.0,1.0,1.0
30669,490572105111020_0,0,0,38.0,38.0,0.0,17.1820024151,38.0,38.0,0.0,1.0,1.0,1.0
30670,490351140001030_0,0,0,0.0,0.0,0.0,14.3936465993,0.0,0.0,0.0,1.0,1.0,1.0
30671,490572105111013_0,0,0,0.0,0.0,0.0,3.549669206,0.0,0.0,0.0,1.0,1.0,1.0
30672,490572104035017_0,0,0,20.0,20.0,0.0,42.8956969322,20.0,20.0,0.0,1.0,1.0,1.0
30673,490572111005005_0,0,0,0.0,0.0,0.0,9.83290963108,0.0,0.0,0.0,1.0,1.0,1.0
30674,490351116001021_0,0,0,11.0,11.0,0.0,21.4887472653,11.0,11.0,0.0,1.0,1.0,1.0
30675,490572104022053_0,0,0,10.0,88.0,0.0,35.0410185237,10.0,88.0,0.0,1.0,1.0,1.0
30676,490572111004001_0,0,0,45.0,46.0,0.0,28.32055945,45.0,46.0,0.0,1.0,1.0,1.0
30677,490351026003001_0,0,0,0.0,0.0,0.0,2.54316607097,0.0,0.0,0.0,1.0,1.0,1.0
30678,490111269016013_0,0,0,0.0,0.0,0.0,4.34314425722,0.0,0.0,0.0,1.0,1.0,1.0
30679,490351034002015_0,0,0,45.0,45.0,0.0,5.68357156331,45.0,45.0,0.0,1.0,1.0,1.0
30680,490490105041138_1,1,1,1.0,1.0,0.0,47.843909967980004,1.0,1.0,0.0,0.8384535868566613,1.0,1.0
30681,490490105041138_2,1,2,0.0,0.0,0.0,47.843909967980004,1.0,1.0,0.0,0.16154641314333873,0.0,0.0
30682,490351124021001_0,0,0,70.0,81.0,0.0,25.0736445417,70.0,81.0,0.0,1.0,1.0,1.0
30683,490351130121010_0,0,0,17.0,17.0,0.0,170.663771388,17.0,17.0,0.0,1.0,1.0,1.0
30684,490111270032060_0,0,0,38.0,40.0,0.0,45.8586072737,38.0,40.0,0.0,1.0,1.0,1.0
30685,490490101031025_0,0,0,32.0,43.0,0.0,67.5629016072,32.0,43.0,0.0,1.0,1.0,1.0
30686,490572106005006_0,0,0,35.0,35.0,0.0,9.46633839929,35.0,35.0,0.0,1.0,1.0,1.0
30687,490572105121030_0,0,0,0.0,0.0,0.0,25.0957553472,0.0,0.0,0.0,1.0,1.0,1.0
30688,490572104042061_1,1,1,1.0,1.0,0.0,54.668735607470005,1.0,1.0,0.0,0.9283463084532222,1.0,1.0
30689,490572104042061_2,1,2,0.0,0.0,0.0,54.668735607470005,1.0,1.0,0.0,0.07165369154677773,0.0,0.0
30690,490111254012000_0,0,0,7.0,7.0,0.0,86.2762894759,7.0,7.0,0.0,1.0,1.0,1.0
30691,490572105053015_0,0,0,8.0,9.0,0.0,59.0982041818,8.0,9.0,0.0,1.0,1.0,1.0
30692,490351121002015_0,0,0,0.0,0.0,0.0,17.9125476911,0.0,0.0,0.0,1.0,1.0,1.0
30693,490351118022023_0,0,0,0.0,0.0,0.0,8.77874071807,0.0,0.0,0.0,1.0,1.0,1.0
30694,490572109001019_0,0,0,36.0,36.0,0.0,32.8944567758,36.0,36.0,0.0,1.0,1.0,1.0
30695,490572104031132_0,0,0,9.0,14.0,0.0,123.133232918,9.0,14.0,0.0,1.0,1.0,1.0
30696,490572105101032_1,1,1,0.0,10.0,0.0,23.777739589360003,1.0,32.0,0.0,0.15312530624606777,0.0,0.3125
30697,490572105101032_2,1,2,1.0,22.0,0.0,23.777739589360003,1.0,32.0,0.0,0.8468746937539322,1.0,0.6875
30698,490351145003223_0,0,0,0.0,0.0,0.0,52.556075171,0.0,0.0,0.0,1.0,1.0,1.0
30699,490490101081031_1,1,1,0.0,0.0,0.0,7.604328285519999,0.0,0.0,0.0,0.1436380783059931,0.1436380783059931,0.1436380783059931
30700,490490101081031_2,1,2,0.0,0.0,0.0,7.604328285519999,0.0,0.0,0.0,0.8563619216940069,0.8563619216940069,0.8563619216940069
30701,490572104042074_1,1,1,0.0,0.0,0.0,95.63280050907,0.0,0.0,0.0,0.9826269611500876,0.9826269611500876,0.9826269611500876
30702,490572104042074_2,1,2,0.0,0.0,0.0,95.63280050907,0.0,0.0,0.0,0.017373038849912446,0.017373038849912446,0.017373038849912446
30703,490572103034000_1,1,1,3.0,3.0,0.0,264.8732014105,3.0,3.0,0.0,0.9114169986561357,1.0,1.0
30704,490572103034000_2,1,2,0.0,0.0,0.0,264.8732014105,3.0,3.0,0.0,0.08858300134386445,0.0,0.0
30705,490111270041010_0,0,0,0.0,0.0,0.0,0.326223134232,0.0,0.0,0.0,1.0,1.0,1.0
30706,490351025001016_0,0,0,128.0,128.0,0.0,14.4043094906,128.0,128.0,0.0,1.0,1.0,1.0
30707,490572104022035_0,0,0,0.0,0.0,0.0,4.24756242617,0.0,0.0,0.0,1.0,1.0,1.0
30708,490572104021002_0,0,0,0.0,0.0,0.0,1.1047820798,0.0,0.0,0.0,1.0,1.0,1.0
