,BLOCKSPLITID,AREAPORTION,HH10,HH19,HH10PORTION,HH19PORTION
10385,490572011001030_2,0.035506691708666986,0.0,0.0,0.035506691708666986,0.035506691708666986
10386,490572011001030_1,0.9644933082913331,0.0,0.0,0.9644933082913331,0.9644933082913331
10387,490490109001443_3,0.6228847986187233,0.0,0.0,0.6228847986187233,0.6228847986187233
10388,490490109001443_1,0.23499137127762856,0.0,0.0,0.23499137127762856,0.23499137127762856
10389,490490109001443_2,0.14212383010364824,0.0,0.0,0.14212383010364824,0.14212383010364824
10390,490490106002182_0,1.0,0.0,0.0,1.0,1.0
10391,490499801001255_1,0.3056514468343043,0.0,0.0,0.3056514468343043,0.3056514468343043
10392,490499801001255_2,0.36764662942667936,0.0,0.0,0.36764662942667936,0.36764662942667936
10393,490499801001255_3,0.32670192373901635,0.0,0.0,0.32670192373901635,0.32670192373901635
10394,490572101002029_0,1.0,0.0,0.0,1.0,1.0
10395,490572020002010_0,1.0,17.0,17.0,1.0,1.0
10396,490490105061050_0,1.0,0.0,1.0,1.0,1.0
10397,490572101001124_0,1.0,0.0,0.0,1.0,1.0
10398,490572102042000_0,1.0,7.0,7.0,1.0,1.0
10399,490490106001114_2,0.44611766070088815,0.0,0.0,0.44611766070088815,0.44611766070088815
10400,490490106001114_1,0.5538823392991119,0.0,0.0,0.5538823392991119,0.5538823392991119
10401,490572101003036_0,1.0,0.0,0.0,1.0,1.0
10402,490490106001845_0,1.0,8.0,8.0,1.0,1.0
10403,490490105042094_0,1.0,2.0,2.0,1.0,1.0
10404,490572012002012_0,1.0,10.0,10.0,1.0,1.0
10405,490490105052008_0,1.0,3.0,3.0,1.0,1.0
10406,490499801001076_0,1.0,0.0,0.0,1.0,1.0
10407,490572101001226_4,0.9785388449922243,0.0,0.0,0.9785388449922243,0.9785388449922243
10408,490572101001226_5,0.0002939427038257579,0.0,0.0,0.0002939427038257579,0.0002939427038257579
10409,490572101001226_1,0.00042089412892247344,0.0,0.0,0.00042089412892247344,0.00042089412892247344
10410,490572101001226_2,0.00016057456980644289,0.0,0.0,0.00016057456980644289,0.00016057456980644289
10411,490572101001226_3,0.020585743605221023,0.0,0.0,0.020585743605221023,0.020585743605221023
10412,490490106001269_2,0.00929031088407216,0.0,0.0,0.0,0.0
10413,490490106001269_1,0.9907096891159278,2.0,2.0,1.0,1.0
10414,490490109001474_0,1.0,0.0,0.0,1.0,1.0
10415,490490106002042_0,1.0,0.0,0.0,1.0,1.0
10416,490572103032017_1,0.9486927138110369,7.0,7.0,0.6363636363636364,0.3888888888888889
10417,490572103032017_2,0.05130728618896309,4.0,11.0,0.36363636363636365,0.6111111111111112
10418,490572005002005_0,1.0,38.0,38.0,1.0,1.0
10419,490490106002809_0,1.0,0.0,0.0,1.0,1.0
10420,490490109001143_1,0.038148245786953076,0.0,0.0,0.038148245786953076,0.038148245786953076
10421,490490109001143_2,0.9618517542130469,0.0,0.0,0.9618517542130469,0.9618517542130469
10422,490490109002679_0,1.0,0.0,0.0,1.0,1.0
10423,490490106001467_0,1.0,0.0,0.0,1.0,1.0
10424,490572101001105_0,1.0,0.0,0.0,1.0,1.0
10425,490572020003003_2,0.6891527848337383,4.0,4.0,0.5714285714285714,0.5714285714285714
10426,490572020003003_1,0.31084721516626157,3.0,3.0,0.42857142857142855,0.42857142857142855
10427,490490109001246_0,1.0,0.0,0.0,1.0,1.0
10428,490572103024018_1,0.07278163904047072,0.0,0.0,0.0,0.0
10429,490572103024018_2,0.9272183609595293,9.0,9.0,1.0,1.0
10430,490490109002769_0,1.0,0.0,0.0,1.0,1.0
10431,490499801001406_2,0.7867938255616794,0.0,0.0,0.7867938255616794,0.7867938255616794
10432,490499801001406_1,0.21320617443832066,0.0,0.0,0.21320617443832066,0.21320617443832066
10433,490490106002053_1,0.9556753679912665,0.0,0.0,0.9556753679912665,0.9556753679912665
10434,490490106002053_2,0.04432463200873353,0.0,0.0,0.04432463200873353,0.04432463200873353
10435,490572101003100_0,1.0,0.0,0.0,1.0,1.0
10436,490572004002007_0,1.0,7.0,7.0,1.0,1.0
10437,490572101002003_0,1.0,0.0,0.0,1.0,1.0
10438,490572103023006_1,0.012304209932872538,5.0,5.0,0.1,0.1
10439,490572103023006_2,0.9876957900671275,45.0,45.0,0.9,0.9
10440,490499801001046_0,1.0,0.0,0.0,1.0,1.0
10441,490490105061027_0,1.0,2.0,2.0,1.0,1.0
10442,490490109002274_1,0.9461377657120369,0.0,0.0,0.9461377657120369,0.9461377657120369
10443,490490109002274_2,0.053862234287963086,0.0,0.0,0.053862234287963086,0.053862234287963086
10444,490490109002969_1,0.12842109024927476,0.0,0.0,0.12842109024927476,0.12842109024927476
10445,490490109002969_2,0.8715789097507252,0.0,0.0,0.8715789097507252,0.8715789097507252
10446,490572101001043_0,1.0,0.0,0.0,1.0,1.0
10447,490572001002002_1,0.5785492853658133,0.0,0.0,0.5785492853658133,0.5785492853658133
10448,490572001002002_2,0.4214507146341867,0.0,0.0,0.4214507146341867,0.4214507146341867
10449,490572016003021_0,1.0,0.0,0.0,1.0,1.0
10450,490490109001438_1,0.1255978999310314,0.0,0.0,0.1255978999310314,0.1255978999310314
10451,490490109001438_2,0.8744021000689686,0.0,0.0,0.8744021000689686,0.8744021000689686
10452,490490106002409_2,0.7094844828683039,0.0,0.0,0.7094844828683039,0.7094844828683039
10453,490490106002409_1,0.2905155171316961,0.0,0.0,0.2905155171316961,0.2905155171316961
10454,490490106001133_2,0.7155801490811683,0.0,0.0,0.7155801490811683,0.7155801490811683
10455,490490106001133_1,0.2844198509188316,0.0,0.0,0.2844198509188316,0.2844198509188316
10456,490572101002186_1,0.006258342765218725,0.0,0.0,0.006258342765218725,0.006258342765218725
10457,490572101002186_2,0.9937416572347813,0.0,0.0,0.9937416572347813,0.9937416572347813
10458,490490106001298_2,0.4327309207176366,1.0,1.0,1.0,1.0
10459,490490106001298_1,0.5672690792823634,0.0,0.0,0.0,0.0
10460,490490109001273_0,1.0,0.0,0.0,1.0,1.0
10461,490572103022002_0,1.0,266.0,266.0,1.0,1.0
10462,490490105051014_0,1.0,0.0,0.0,1.0,1.0
10463,490490106001740_2,0.9993051424405993,0.0,0.0,0.9993051424405993,0.9993051424405993
10464,490490106001740_1,0.0006948575594007237,0.0,0.0,0.0006948575594007237,0.0006948575594007237
10465,490572019001019_0,1.0,12.0,12.0,1.0,1.0
10466,490572007003015_0,1.0,11.0,11.0,1.0,1.0
10467,490572101001300_1,0.050469229872505426,0.0,0.0,0.050469229872505426,0.050469229872505426
10468,490572101001300_2,0.9495307701274945,0.0,0.0,0.9495307701274945,0.9495307701274945
10469,490572102041008_0,1.0,13.0,15.0,1.0,1.0
10470,490572018001030_0,1.0,0.0,0.0,1.0,1.0
10471,490572019001078_1,0.5414278557155718,0.0,0.0,0.5414278557155718,0.5414278557155718
10472,490572019001078_2,0.4585721442844281,0.0,0.0,0.4585721442844281,0.4585721442844281
10473,490572008001016_0,1.0,28.0,28.0,1.0,1.0
10474,490490109002881_2,0.6412965474776413,0.0,0.0,0.6412965474776413,0.6412965474776413
10475,490490109002881_1,0.3587034525223587,0.0,0.0,0.3587034525223587,0.3587034525223587
10476,490572101003078_1,0.34964528423814906,0.0,0.0,0.34964528423814906,0.34964528423814906
10477,490572101003078_2,0.6503547157618509,0.0,0.0,0.6503547157618509,0.6503547157618509
10478,490572103031006_3,0.07036943946333724,1.0,1.0,0.030303030303030304,0.027777777777777776
10479,490572103031006_1,0.35833438693986575,14.0,14.0,0.42424242424242425,0.3888888888888889
10480,490572103031006_2,0.5712961735967971,18.0,21.0,0.5454545454545454,0.5833333333333334
10481,490572019001138_0,1.0,0.0,0.0,1.0,1.0
10482,490490109002949_2,0.19546563163584194,0.0,0.0,0.19546563163584194,0.19546563163584194
10483,490490109002949_1,0.8045343683641581,0.0,0.0,0.8045343683641581,0.8045343683641581
10484,490490109001075_1,0.0013074694044389486,0.0,0.0,0.0013074694044389486,0.0013074694044389486
10485,490490109001075_2,0.9986925305955611,0.0,0.0,0.9986925305955611,0.9986925305955611
10486,490490109001147_2,0.8741145247874879,0.0,0.0,0.8741145247874879,0.8741145247874879
10487,490490109001147_1,0.12588547521251223,0.0,0.0,0.12588547521251223,0.12588547521251223
10488,490490109002237_1,0.9925494041943616,0.0,0.0,0.9925494041943616,0.9925494041943616
10489,490490109002237_2,0.0074505958056384864,0.0,0.0,0.0074505958056384864,0.0074505958056384864
10490,490490109002634_3,0.6798849982813605,0.0,0.0,0.6798849982813605,0.6798849982813605
10491,490490109002634_1,0.013035427391964146,0.0,0.0,0.013035427391964146,0.013035427391964146
10492,490490109002634_2,0.3070795743266753,0.0,0.0,0.3070795743266753,0.3070795743266753
10493,490572101003004_3,0.37433784675222004,0.0,0.0,0.37433784675222004,0.37433784675222004
10494,490572101003004_4,0.0892409296116499,0.0,0.0,0.0892409296116499,0.0892409296116499
10495,490572101003004_1,0.0031685492328189235,0.0,0.0,0.0031685492328189235,0.0031685492328189235
10496,490572101003004_2,0.5332526744033111,0.0,0.0,0.5332526744033111,0.5332526744033111
10497,490490107001005_2,0.2480380084994313,21.0,21.0,1.0,1.0
10498,490490107001005_1,0.7519619915005686,0.0,0.0,0.0,0.0
10499,490572006004000_0,1.0,0.0,0.0,1.0,1.0
10500,490490106002684_0,1.0,0.0,0.0,1.0,1.0
10501,490490109002795_0,1.0,0.0,0.0,1.0,1.0
10502,490490109001156_4,0.010994616008009559,0.0,0.0,0.010994616008009559,0.010994616008009559
10503,490490109001156_5,0.0018068652082846204,0.0,0.0,0.0018068652082846204,0.0018068652082846204
10504,490490109001156_6,0.08666520151640313,0.0,0.0,0.08666520151640313,0.08666520151640313
10505,490490109001156_1,0.308582777845072,0.0,0.0,0.308582777845072,0.308582777845072
10506,490490109001156_2,0.005876576305857298,0.0,0.0,0.005876576305857298,0.005876576305857298
10507,490490109001156_7,0.03226146899100094,0.0,0.0,0.03226146899100094,0.03226146899100094
10508,490490109001156_3,0.5538124941253725,0.0,0.0,0.5538124941253725,0.5538124941253725
10509,490572017001004_0,1.0,35.0,35.0,1.0,1.0
10510,490490106001368_0,1.0,0.0,0.0,1.0,1.0
10511,490572101002088_8,9.719164381378513e-05,0.0,0.0,9.719164381378513e-05,9.719164381378513e-05
10512,490572101002088_3,0.025713469141344827,0.0,0.0,0.025713469141344827,0.025713469141344827
10513,490572101002088_4,0.032695736649530655,0.0,0.0,0.032695736649530655,0.032695736649530655
10514,490572101002088_5,0.00032193870203769357,0.0,0.0,0.00032193870203769357,0.00032193870203769357
10515,490572101002088_6,0.00012162823968517769,0.0,0.0,0.00012162823968517769,0.00012162823968517769
10516,490572101002088_1,0.5919681898492399,0.0,0.0,0.5919681898492399,0.5919681898492399
10517,490572101002088_7,0.3489477223904107,0.0,0.0,0.3489477223904107,0.3489477223904107
10518,490572101002088_2,0.00013412338393716485,0.0,0.0,0.00013412338393716485,0.00013412338393716485
10519,490572101002209_2,0.844867315119424,0.0,0.0,0.844867315119424,0.844867315119424
10520,490572101002209_3,0.0003270131140918271,0.0,0.0,0.0003270131140918271,0.0003270131140918271
10521,490572101002209_4,0.15412700422446765,0.0,0.0,0.15412700422446765,0.15412700422446765
10522,490572101002209_1,0.0006786675420165188,0.0,0.0,0.0006786675420165188,0.0006786675420165188
10523,490490106001222_1,0.4482594789770794,0.0,0.0,0.4482594789770794,0.4482594789770794
10524,490490106001222_2,0.5517405210229206,0.0,0.0,0.5517405210229206,0.5517405210229206
10525,490572020002016_0,1.0,31.0,31.0,1.0,1.0
10526,490572004001010_0,1.0,16.0,39.0,1.0,1.0
10527,490572005003027_0,1.0,6.0,6.0,1.0,1.0
10528,490490109002623_1,0.8961939450520179,0.0,0.0,0.8961939450520179,0.8961939450520179
10529,490490109002623_2,0.10380605494798203,0.0,0.0,0.10380605494798203,0.10380605494798203
10530,490572011001038_0,1.0,0.0,0.0,1.0,1.0
10531,490572015002014_0,1.0,9.0,9.0,1.0,1.0
10532,490490106001429_2,0.7279672099756749,0.0,0.0,0.7279672099756749,0.7279672099756749
10533,490490106001429_1,0.27203279002432507,0.0,0.0,0.27203279002432507,0.27203279002432507
10534,490490106002415_0,1.0,3.0,3.0,1.0,1.0
10535,490572101003030_0,1.0,0.0,0.0,1.0,1.0
10536,490490109002399_3,0.05045808606929818,0.0,0.0,0.05045808606929818,0.05045808606929818
10537,490490109002399_1,0.5816646287923153,0.0,0.0,0.5816646287923153,0.5816646287923153
10538,490490109002399_2,0.36787728513838647,0.0,0.0,0.36787728513838647,0.36787728513838647
10539,490572002032001_1,0.034602158988078044,0.0,0.0,0.034602158988078044,0.034602158988078044
10540,490572002032001_2,0.965397841011922,0.0,0.0,0.965397841011922,0.965397841011922
10541,490490106001584_1,0.9312118906793383,0.0,0.0,0.9312118906793383,0.9312118906793383
10542,490490106001584_2,0.06878810932066175,0.0,0.0,0.06878810932066175,0.06878810932066175
10543,490572016001009_0,1.0,29.0,29.0,1.0,1.0
10544,490490106001261_0,1.0,1.0,1.0,1.0,1.0
10545,490490105061034_0,1.0,0.0,0.0,1.0,1.0
10546,490572103023041_0,1.0,0.0,0.0,1.0,1.0
10547,490490106002779_0,1.0,0.0,0.0,1.0,1.0
10548,490490109002829_1,0.006643768696547378,0.0,0.0,0.006643768696547378,0.006643768696547378
10549,490490109002829_2,0.9931406983428318,0.0,0.0,0.9931406983428318,0.9931406983428318
10550,490490109002829_3,0.0002155329606208529,0.0,0.0,0.0002155329606208529,0.0002155329606208529
10551,490490109002245_0,1.0,0.0,0.0,1.0,1.0
10552,490490109001126_5,0.013588485639560631,0.0,0.0,0.013588485639560631,0.013588485639560631
10553,490490109001126_1,0.312214064425143,0.0,0.0,0.312214064425143,0.312214064425143
10554,490490109001126_2,0.14495579076486945,0.0,0.0,0.14495579076486945,0.14495579076486945
10555,490490109001126_3,0.4968599872357226,0.0,0.0,0.4968599872357226,0.4968599872357226
10556,490490109001126_4,0.03238167193470434,0.0,0.0,0.03238167193470434,0.03238167193470434
10557,490490106002381_1,0.8973565009400303,0.0,0.0,0.8973565009400303,0.8973565009400303
10558,490490106002381_2,0.10264349905996975,0.0,0.0,0.10264349905996975,0.10264349905996975
10559,490499801001129_0,1.0,0.0,0.0,1.0,1.0
10560,490572101001238_0,1.0,0.0,0.0,1.0,1.0
10561,490572101001028_0,1.0,0.0,0.0,1.0,1.0
10562,490572101001432_0,1.0,0.0,0.0,1.0,1.0
10563,490572101003033_2,0.055252465945937995,0.0,0.0,0.055252465945937995,0.055252465945937995
10564,490572101003033_3,0.274627993919215,0.0,0.0,0.274627993919215,0.274627993919215
10565,490572101003033_1,0.670119540134847,0.0,0.0,0.670119540134847,0.670119540134847
10566,490572005002011_0,1.0,25.0,25.0,1.0,1.0
10567,490490106002630_2,0.8141993352743816,0.0,0.0,0.8141993352743816,0.8141993352743816
10568,490490106002630_1,0.1858006647256184,0.0,0.0,0.1858006647256184,0.1858006647256184
10569,490572101003046_2,0.5716031408412726,0.0,0.0,0.5716031408412726,0.5716031408412726
10570,490572101003046_1,0.42839685915872733,0.0,0.0,0.42839685915872733,0.42839685915872733
10571,490572101001338_0,1.0,0.0,0.0,1.0,1.0
10572,490490106002667_2,0.05919596851866348,0.0,0.0,0.0,0.0
10573,490490106002667_1,0.9408040314813366,1.0,1.0,1.0,1.0
10574,490490106002124_0,1.0,0.0,0.0,1.0,1.0
10575,490490109002397_1,0.5467350684506584,0.0,0.0,0.5467350684506584,0.5467350684506584
10576,490490109002397_2,0.45326493154934144,0.0,0.0,0.45326493154934144,0.45326493154934144
10577,490490109001321_1,0.6345726393774932,0.0,0.0,0.6345726393774932,0.6345726393774932
10578,490490109001321_2,0.3654273606225068,0.0,0.0,0.3654273606225068,0.3654273606225068
10579,490490109002432_4,0.22914838958882386,0.0,0.0,0.22914838958882386,0.22914838958882386
10580,490490109002432_1,0.3785788431215272,0.0,0.0,0.3785788431215272,0.3785788431215272
10581,490490109002432_2,0.02432676087372321,0.0,0.0,0.02432676087372321,0.02432676087372321
10582,490490109002432_3,0.3679460064159257,0.0,0.0,0.3679460064159257,0.3679460064159257
10583,490572003002036_0,1.0,0.0,0.0,1.0,1.0
10584,490572003002025_0,1.0,33.0,33.0,1.0,1.0
10585,490499801001342_1,0.10774712324966629,0.0,0.0,0.10774712324966629,0.10774712324966629
10586,490499801001342_2,0.8922528767503337,0.0,0.0,0.8922528767503337,0.8922528767503337
10587,490572019001154_0,1.0,0.0,0.0,1.0,1.0
10588,490572101002040_0,1.0,0.0,0.0,1.0,1.0
10589,490572101001315_0,1.0,0.0,0.0,1.0,1.0
10590,490572103032026_0,1.0,19.0,19.0,1.0,1.0
10591,490490109002006_0,1.0,0.0,0.0,1.0,1.0
10592,490572018001020_0,1.0,17.0,17.0,1.0,1.0
10593,490499801001101_0,1.0,0.0,0.0,1.0,1.0
10594,490490109001398_0,1.0,0.0,0.0,1.0,1.0
10595,490572002032018_0,1.0,11.0,11.0,1.0,1.0
10596,490490109001165_1,0.04824183756542975,0.0,0.0,0.04824183756542975,0.04824183756542975
10597,490490109001165_2,0.9517581624345702,0.0,0.0,0.9517581624345702,0.9517581624345702
10598,490490109001230_1,0.9812037171441937,0.0,0.0,0.9812037171441937,0.9812037171441937
10599,490490109001230_2,0.018796282855806354,0.0,0.0,0.018796282855806354,0.018796282855806354
10600,490572007001025_0,1.0,0.0,0.0,1.0,1.0
10601,490572101003003_1,0.1075475947768333,0.0,0.0,0.1075475947768333,0.1075475947768333
10602,490572101003003_2,0.007994817988649192,0.0,0.0,0.007994817988649192,0.007994817988649192
10603,490572101003003_3,0.8844575872345175,0.0,0.0,0.8844575872345175,0.8844575872345175
10604,490572007002008_0,1.0,20.0,20.0,1.0,1.0
10605,490490106002556_0,1.0,2.0,2.0,1.0,1.0
10606,490490109002661_0,1.0,0.0,0.0,1.0,1.0
10607,490490109001133_1,0.11632527478391967,0.0,0.0,0.11632527478391967,0.11632527478391967
10608,490490109001133_2,0.8836747252160803,0.0,0.0,0.8836747252160803,0.8836747252160803
10609,490490106002658_1,0.6849436643117972,0.0,0.0,0.6849436643117972,0.6849436643117972
10610,490490106002658_2,0.31505633568820285,0.0,0.0,0.31505633568820285,0.31505633568820285
10611,490490106001482_0,1.0,0.0,0.0,1.0,1.0
10612,490572007001037_0,1.0,25.0,25.0,1.0,1.0
10613,490572101001263_2,0.9549848893879442,0.0,0.0,0.9549848893879442,0.9549848893879442
10614,490572101001263_1,0.0450151106120557,0.0,0.0,0.0450151106120557,0.0450151106120557
10615,490572101001363_0,1.0,0.0,0.0,1.0,1.0
10616,490490109002458_1,0.7128276222898223,0.0,0.0,0.7128276222898223,0.7128276222898223
10617,490490109002458_2,0.18215264361535158,0.0,0.0,0.18215264361535158,0.18215264361535158
10618,490490109002458_3,0.10501973409482619,0.0,0.0,0.10501973409482619,0.10501973409482619
10619,490490109002325_1,0.10782988982737594,0.0,0.0,0.10782988982737594,0.10782988982737594
10620,490490109002325_2,0.892170110172624,0.0,0.0,0.892170110172624,0.892170110172624
10621,490572003002010_0,1.0,28.0,28.0,1.0,1.0
10622,490572015003018_0,1.0,33.0,33.0,1.0,1.0
10623,490490109001412_0,1.0,0.0,0.0,1.0,1.0
10624,490490109002000_0,1.0,0.0,0.0,1.0,1.0
10625,490490106002522_0,1.0,0.0,0.0,1.0,1.0
10626,490490109001407_1,0.7151684563641464,0.0,0.0,0.7151684563641464,0.7151684563641464
10627,490490109001407_2,0.2848315436358535,0.0,0.0,0.2848315436358535,0.2848315436358535
10628,490490109002226_2,0.835790110268602,0.0,0.0,0.835790110268602,0.835790110268602
10629,490490109002226_1,0.1642098897313981,0.0,0.0,0.1642098897313981,0.1642098897313981
10630,490572101001253_0,1.0,0.0,0.0,1.0,1.0
10631,490572102031022_0,1.0,39.0,49.0,1.0,1.0
10632,490490107003003_0,1.0,34.0,37.0,1.0,1.0
10633,490572002032004_2,0.12464569175630398,0.0,0.0,0.0,0.0
10634,490572002032004_1,0.8753543082436961,15.0,15.0,1.0,1.0
10635,490490106001376_0,1.0,0.0,0.0,1.0,1.0
10636,490490106001327_1,0.4140116539261342,0.0,0.0,0.4140116539261342,0.4140116539261342
10637,490490106001327_2,0.5859883460738656,0.0,0.0,0.5859883460738656,0.5859883460738656
10638,490572101003023_2,0.28847573239105895,0.0,0.0,0.28847573239105895,0.28847573239105895
10639,490572101003023_3,0.3857545957943639,0.0,0.0,0.3857545957943639,0.3857545957943639
10640,490572101003023_1,0.3257696718145773,0.0,0.0,0.3257696718145773,0.3257696718145773
10641,490490106002750_0,1.0,0.0,0.0,1.0,1.0
10642,490490106002130_0,1.0,0.0,0.0,1.0,1.0
10643,490499801001173_0,1.0,0.0,0.0,1.0,1.0
10644,490572003001052_0,1.0,0.0,0.0,1.0,1.0
10645,490490106001349_1,0.6075331627887229,0.0,0.0,0.6075331627887229,0.6075331627887229
10646,490490106001349_2,0.3924668372112772,0.0,0.0,0.3924668372112772,0.3924668372112772
10647,490572101001356_0,1.0,0.0,0.0,1.0,1.0
10648,490572103031024_0,1.0,2.0,2.0,1.0,1.0
10649,490572101002025_1,0.12224154143133673,0.0,0.0,0.12224154143133673,0.12224154143133673
10650,490572101002025_2,0.8777584585686632,0.0,0.0,0.8777584585686632,0.8777584585686632
10651,490572018001014_0,1.0,0.0,0.0,1.0,1.0
10652,490572003003018_0,1.0,22.0,22.0,1.0,1.0
10653,490572101002035_0,1.0,0.0,0.0,1.0,1.0
10654,490490106001323_1,0.21870689604152235,0.0,0.0,0.21870689604152235,0.21870689604152235
10655,490490106001323_2,0.03701776606016374,0.0,0.0,0.03701776606016374,0.03701776606016374
10656,490490106001323_3,0.7442753378983138,0.0,0.0,0.7442753378983138,0.7442753378983138
10657,490490106002003_0,1.0,0.0,0.0,1.0,1.0
10658,490499801001250_0,1.0,0.0,0.0,1.0,1.0
10659,490490109001376_2,0.8100974010107616,0.0,0.0,0.8100974010107616,0.8100974010107616
10660,490490109001376_1,0.18990259898923853,0.0,0.0,0.18990259898923853,0.18990259898923853
10661,490572101002101_0,1.0,0.0,0.0,1.0,1.0
10662,490490105051043_0,1.0,13.0,13.0,1.0,1.0
10663,490572102041023_2,0.9541859566430281,3.0,3.0,1.0,1.0
10664,490572102041023_1,0.04581404335697196,0.0,0.0,0.0,0.0
10665,490490106002510_0,1.0,0.0,0.0,1.0,1.0
10666,490490106002499_0,1.0,0.0,0.0,1.0,1.0
10667,490572101001410_0,1.0,0.0,0.0,1.0,1.0
10668,490490109001265_2,0.3289237509192604,0.0,0.0,0.3289237509192604,0.3289237509192604
